"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
2.020177370E1,2.313956499E0,1.383724689E1,1.053613663E0
2.021843964E1,2.451579809E0,1.168884754E1,6.662240028E-1
2.023510557E1,1.609045386E0,9.721274376E0,3.563443422E-1
2.025177151E1,5.843164921E-1,8.084519386E0,1.186438575E-1
2.026843745E1,-3.801715374E-1,6.862097263E0,-2.161648683E-2
2.028510339E1,-1.456843972E0,6.307022095E0,4.282809794E-2
2.030176932E1,-2.507523537E0,6.465445042E0,9.523168206E-2
2.031843526E1,-3.391439438E0,7.259665966E0,-2.248830795E-1
2.033510120E1,-3.726103544E0,8.481154442E0,-7.200546265E-1
2.035176714E1,-2.899130583E0,9.579483986E0,-9.116588235E-1
2.036843307E1,-1.353684902E0,1.063317966E1,-3.243964911E-1
2.038509901E1,3.884672225E-1,1.172688293E1,9.866178632E-1
2.040176495E1,1.432946563E0,1.232749653E1,4.086111069E0
2.041843089E1,9.502118230E-1,1.134684849E1,8.429450035E0
2.043509682E1,-3.638393581E-1,9.795435905E0,5.974250793E0
2.045176276E1,-3.059521616E-1,8.916810036E0,2.845694304E0
2.046842870E1,-1.122597978E-1,8.205942154E0,2.040683985E0
2.048509464E1,1.497226506E-1,7.673147678E0,2.697577238E0
2.050176057E1,4.601189196E-1,7.594652653E0,2.883049726E0
2.051842651E1,7.336189747E-1,7.771324158E0,2.591560602E0
2.053509245E1,8.928048015E-1,7.887407780E0,2.476952791E0
2.055175839E1,8.682710528E-1,8.124827385E0,2.425393343E0
2.056842432E1,8.587585092E-1,8.548186302E0,2.222587824E0
2.058509026E1,1.035709739E0,8.985766411E0,1.982730985E0
2.060175620E1,1.318209291E0,9.143707275E0,2.180936575E0
2.061842214E1,1.073265195E0,9.233924866E0,2.865771294E0
2.063508807E1,-1.437890083E-1,9.235538483E0,3.512020111E0
2.065175401E1,-6.216490865E-1,9.165666580E0,4.399500370E0
2.066841995E1,-3.444291353E-1,9.171841621E0,5.051464081E0
2.068508589E1,1.034428775E-1,9.054710388E0,4.977693558E0
2.070175182E1,4.707344472E-1,8.724108696E0,4.048634529E0
2.071841776E1,6.403601766E-1,8.640104294E0,3.659770250E0
2.073508370E1,7.019910216E-1,8.802677155E0,4.078051090E0
2.075174964E1,1.084391356E0,8.602900505E0,4.288555622E0
2.076841557E1,1.557229400E0,8.218904495E0,3.649386644E0
2.078508151E1,1.122209430E0,8.240949631E0,2.259001732E0
2.080174745E1,7.018086314E-1,8.337773323E0,1.214150310E0
2.081841339E1,1.085224271E0,8.341940880E0,1.873321414E0
2.083507932E1,1.645771980E0,9.365790367E0,2.494006872E0
2.085174526E1,1.200878501E0,1.130782032E1,2.209530115E0
2.086841120E1,7.759888172E-1,1.276487732E1,1.802300811E0
2.088507714E1,7.796284556E-1,1.380971622E1,3.386865616E0
2.090174307E1,7.421254516E-1,1.359483433E1,4.591661930E0
2.091840901E1,1.552950501E0,1.092494488E1,1.678301692E0
2.093507495E1,1.467099190E0,9.316632271E0,3.210010752E-2
2.095174089E1,2.625518143E-1,9.018426895E0,6.080010533E-1
2.096840682E1,-7.885127664E-1,9.169663429E0,1.710133910E0
2.098507276E1,-9.687179923E-1,9.502956390E0,1.943087101E0
2.100173870E1,-3.357572556E-1,9.749657631E0,8.607961535E-1
2.101840464E1,-3.794958442E-2,9.457171440E0,2.386090308E-1
2.103507057E1,4.294190928E-2,8.752197266E0,3.858973980E-1
2.105173651E1,1.751675606E-1,8.274127007E0,5.662667751E-1
2.106840245E1,2.579207122E-1,8.328007698E0,7.468042374E-1
2.108506839E1,2.191817313E-1,8.805253029E0,1.372552037E0
2.110173432E1,2.216665000E-1,9.502737999E0,2.236886740E0
2.111840026E1,5.322126746E-1,1.011688232E1,2.638299227E0
2.113506620E1,1.002982616E0,1.049806690E1,2.444440842E0
2.115173214E1,1.314332962E0,1.057802868E1,2.109526634E0
2.116839807E1,1.535286307E0,1.029539299E1,2.087278366E0
2.118506401E1,1.358653426E0,9.971177101E0,1.985350013E0
2.120172995E1,1.166659355E0,9.745507240E0,1.589424610E0
2.121839589E1,1.099912167E0,9.472170830E0,1.313019753E0
2.123506182E1,1.088055253E0,9.186716080E0,1.285329223E0
2.125172776E1,1.030864120E0,9.154223442E0,1.040963292E0
2.126839370E1,8.356861472E-1,9.389236450E0,6.976239681E-1
2.128505964E1,6.212525964E-1,9.567694664E0,6.573963165E-1
2.130172557E1,5.097929835E-1,9.581572533E0,7.599115968E-1
2.131839151E1,4.934544265E-1,9.526937485E0,9.888059497E-1
2.133505745E1,5.543254018E-1,9.516415596E0,1.330360293E0
2.135172339E1,6.091456413E-1,9.578774452E0,1.667396426E0
2.136838932E1,8.310472965E-1,9.636221886E0,1.749132752E0
2.138505526E1,1.117437124E0,9.693770409E0,1.474604011E0
2.140172120E1,1.205229759E0,9.800826073E0,1.249988317E0
2.141838714E1,1.087223768E0,9.890646935E0,1.353498459E0
2.143505307E1,1.010183811E0,9.885958672E0,1.445272923E0
2.145171901E1,1.076889992E0,9.963607788E0,1.209586978E0
2.146838495E1,1.035946727E0,1.007968998E1,1.036541343E0
2.148505089E1,7.784213424E-1,1.027398777E1,1.279574037E0
2.150171682E1,6.443536878E-1,1.043482971E1,1.651895046E0
2.151838276E1,7.052443624E-1,1.033037090E1,1.699459076E0
2.153504870E1,7.894232869E-1,1.019432163E1,1.308953285E0
2.155171464E1,7.576834559E-1,1.015297031E1,9.690327644E-1
2.156838057E1,4.913116992E-1,1.007697868E1,1.342232347E0
2.158504651E1,3.261356056E-1,1.001959705E1,1.692987442E0
2.160171245E1,2.714620829E-1,9.975431442E0,1.380112648E0
2.161837839E1,7.977315784E-2,1.050694370E1,9.653881192E-1
2.163504432E1,2.714264095E-1,1.103905964E1,1.128493428E0
2.165171026E1,4.928263426E-1,1.165059280E1,7.140406966E-1
2.166837620E1,7.539489865E-1,1.256455612E1,1.997383237E-1
2.168504214E1,1.049537420E0,1.325850677E1,4.096373618E-1
2.170170807E1,1.375746131E0,1.317858219E1,1.012027144E0
2.171837401E1,1.500953555E0,1.241232014E1,1.158292413E0
2.173503995E1,9.163739085E-1,1.122895050E1,9.230146408E-1
2.175170589E1,3.306768835E-1,9.957659721E0,8.612110019E-1
2.176837182E1,-2.264021188E-1,8.726340294E0,1.216040969E0
2.178503776E1,-8.852005601E-1,7.747604847E0,1.736865997E0
2.180170370E1,-1.594347596E0,7.109601498E0,2.218022585E0
2.181836964E1,-2.210014343E0,6.897666931E0,2.507724524E0
2.183503557E1,-1.826331973E0,7.288397312E0,2.355412722E0
2.185170151E1,-7.088961601E-1,8.294014931E0,2.112267256E0
2.186836745E1,-5.539038777E-2,9.811322212E0,2.188372374E0
2.188503339E1,3.842110336E-1,1.118806076E1,2.409197569E0
2.190169932E1,8.410536647E-1,1.190613461E1,2.787828445E0
2.191836526E1,1.091296792E0,1.150333405E1,2.985319138E0
2.193503120E1,8.160471916E-1,1.038067722E1,2.693182707E0
2.195169714E1,6.177878976E-1,9.406756401E0,2.487395525E0
2.196836307E1,3.669963777E-1,8.776701927E0,2.692260027E0
2.198502901E1,1.398796290E-1,8.226843834E0,3.127878904E0
2.200169495E1,1.380853206E-1,7.894946575E0,3.366829634E0
2.201836089E1,6.553401798E-2,8.086376190E0,3.220184565E0
2.203502682E1,6.555759162E-2,8.472744942E0,2.613379717E0
2.205169276E1,4.933625758E-1,8.555808067E0,1.836028457E0
2.206835870E1,8.949157596E-1,8.531847954E0,1.328937531E0
2.208502464E1,7.662464976E-1,8.658070564E0,1.417712212E0
2.210169057E1,4.539380968E-1,8.858269691E0,1.934569955E0
2.211835651E1,6.527541280E-1,9.059809685E0,2.851114273E0
2.213502245E1,9.521057010E-1,9.231968880E0,3.959641457E0
2.215168839E1,1.881560534E-1,9.512940407E0,4.617430210E0
2.216835432E1,8.135202341E-3,9.356095314E0,4.600001812E0
2.218502026E1,3.277145922E-1,9.014349937E0,4.121808052E0
2.220168620E1,4.817789495E-1,8.773891449E0,3.411461115E0
2.221835214E1,6.514850259E-1,8.516552925E0,2.578065157E0
2.223501807E1,8.122437000E-1,8.336749077E0,2.458540678E0
2.225168401E1,8.741784692E-1,8.480540276E0,3.119077921E0
2.226834995E1,8.723461032E-1,8.765128136E0,3.655168295E0
2.228501589E1,8.412464261E-1,9.024137497E0,3.779434919E0
2.230168182E1,1.027249217E0,9.160542488E0,3.597332716E0
2.231834776E1,1.375903487E0,9.261817932E0,3.530010462E0
2.233501370E1,1.607228756E0,9.176548004E0,3.766039610E0
2.235167964E1,1.754033923E0,8.986325264E0,4.097419739E0
2.236834557E1,1.578884244E0,9.000220299E0,4.260425568E0
2.238501151E1,9.969710708E-1,9.202435493E0,4.268374920E0
2.240167745E1,9.186916351E-1,9.193181038E0,4.381801605E0
2.241834339E1,1.241039395E0,8.941609383E0,4.563160896E0
2.243500932E1,1.505852580E0,8.818896294E0,4.797708511E0
2.245167526E1,1.785166740E0,9.740103722E0,4.830370903E0
2.246834120E1,1.607479095E0,1.186783886E1,3.671192408E0
2.248500714E1,9.993980527E-1,1.335031509E1,2.062105179E0
2.250167307E1,4.867716134E-1,1.383027554E1,9.753192067E-1
2.251833901E1,5.004295707E-1,1.347575474E1,1.332556248E0
2.253500495E1,4.298025668E-1,1.214708233E1,2.376072645E0
2.255167089E1,2.010482550E-1,9.660770416E0,3.023932457E0
2.256833682E1,9.150079638E-2,8.210675240E0,2.481146097E0
2.258500276E1,-1.925842762E-1,7.918077946E0,1.745109558E0
2.260166870E1,-7.121438384E-1,7.655124664E0,1.409348130E0
2.261833464E1,-5.897420049E-1,7.407711029E0,9.481137395E-1
2.263500057E1,-3.003884852E-1,7.352987766E0,4.388884008E-1
2.265166651E1,-5.850411654E-1,7.516370773E0,1.159314737E-1
2.266833245E1,-1.258074164E0,7.926315308E0,-2.227160484E-1
2.268499839E1,-1.746055961E0,8.702462196E0,-7.405738235E-1
2.270166432E1,-1.532950997E0,9.549424171E0,-6.921312809E-1
2.271833026E1,-2.606430650E-1,9.961214066E0,3.263933659E-1
2.273499620E1,1.334845066E0,1.029861927E1,2.960147858E0
2.275166214E1,1.814583778E0,1.076249027E1,4.911280155E0
2.276832807E1,1.007483363E0,1.089867687E1,4.492679119E0
2.278499401E1,4.126580656E-1,1.058817959E1,2.976809740E0
2.280165995E1,5.466598272E-1,9.971622467E0,2.146643639E0
2.281832589E1,8.580101132E-1,9.543735504E0,2.085661650E0
2.283499182E1,9.551900029E-1,9.289486885E0,2.085150003E0
2.285165776E1,7.346332669E-1,9.113938332E0,2.051769018E0
2.286832370E1,5.469520688E-1,9.018755913E0,1.654680610E0
2.288498964E1,5.025084615E-1,8.997566223E0,1.367736936E0
2.290165557E1,5.259149075E-1,9.026622772E0,1.450201988E0
2.291832151E1,6.072674394E-1,9.241953850E0,1.460599303E0
2.293498745E1,7.857629657E-1,9.502238274E0,1.689194560E0
2.295165339E1,1.098844647E0,9.525521278E0,2.189426184E0
2.296831932E1,1.427118778E0,9.412081718E0,2.448135853E0
2.298498526E1,1.606240273E0,9.322001457E0,2.380064487E0
2.300165120E1,1.603401780E0,9.289261818E0,2.222266197E0
2.301831714E1,1.384881973E0,9.296111107E0,2.173260927E0
2.303498307E1,9.277594686E-1,9.460366249E0,2.227902174E0
2.305164901E1,7.860226035E-1,9.628105164E0,2.220782518E0
2.306831495E1,8.115365505E-1,9.617019653E0,2.035561323E0
2.308498089E1,8.319859505E-1,9.555043221E0,1.729284644E0
2.310164682E1,7.845220566E-1,9.575389862E0,1.413254738E0
2.311831276E1,6.966066360E-1,9.604828835E0,1.342282891E0
2.313497870E1,6.726657748E-1,9.622505188E0,1.503444672E0
2.315164464E1,5.843951106E-1,9.717891693E0,1.551574707E0
2.316831057E1,3.515966833E-1,9.973697662E0,1.540130019E0
2.318497651E1,1.746592522E-1,1.011462116E1,1.860150337E0
2.320164245E1,4.836944863E-2,1.016067028E1,2.689226389E0
2.321830839E1,2.768137455E-1,1.020451069E1,2.972348452E0
2.323497432E1,7.567656636E-1,1.047560215E1,2.208205462E0
2.325164026E1,8.371739388E-1,1.123659801E1,1.340260148E0
2.326830620E1,4.936236441E-1,1.222876453E1,1.473685861E0
2.328497214E1,5.302719474E-1,1.261804485E1,2.315372467E0
2.330163807E1,5.319350362E-1,1.315665722E1,1.848156333E0
2.331830401E1,5.247705579E-1,1.391254902E1,8.000542521E-1
2.333496995E1,9.409001470E-1,1.426878071E1,7.848882079E-1
2.335163589E1,1.810267091E0,1.347864246E1,1.622430921E0
2.336830182E1,2.420945406E0,1.184906292E1,1.203593493E0
2.338496776E1,1.918844700E0,1.010681248E1,6.175637841E-1
2.340163370E1,7.416995168E-1,8.863986015E0,1.344381213E0
2.341829964E1,-2.307769507E-1,7.767898083E0,3.307236433E0
2.343496557E1,-1.277102470E0,7.247183323E0,5.512306213E0
2.345163151E1,-2.574143410E0,7.716804981E0,6.237710953E0
2.346829745E1,-2.834278822E0,9.014450073E0,5.522272587E0
2.348496339E1,-1.402736664E0,1.028314972E1,4.248319149E0
2.350162932E1,-1.014509201E-1,1.156406498E1,3.523494959E0
2.351829526E1,7.549875379E-1,1.225439930E1,3.431824923E0
2.353496120E1,1.450687766E0,1.149287891E1,2.714912653E0
2.355162714E1,1.793230653E0,1.026769543E1,1.884539008E0
2.356829307E1,1.439964294E0,9.825407982E0,4.165481567E0
2.358495901E1,2.241707563E0,9.518753052E0,1.054084969E1
2.360162495E1,1.624855876E0,8.928519249E0,1.176678944E1
2.361829089E1,-1.261048436E0,7.956355572E0,3.817724943E0
2.363495682E1,-1.754240990E0,7.392307758E0,1.050566554E0
2.365162276E1,-5.413915515E-1,6.902768612E0,9.023855329E-1
2.366828870E1,2.805106044E-1,6.380535126E0,1.826971054E0
2.368495464E1,8.525915742E-1,6.103072643E0,3.027042389E0
2.370162057E1,1.721312523E0,6.160766602E0,4.582906723E0
2.371828651E1,2.968708277E0,5.958587170E0,6.009765148E0
2.373495245E1,3.543553352E0,5.296577930E0,6.845747471E0
2.375161839E1,2.743500948E0,4.746557713E0,7.120439053E0
2.376828432E1,1.675555348E0,4.584013462E0,7.095825195E0
2.378495026E1,1.229956985E0,4.332170010E0,6.468374729E0
2.380161620E1,1.460791469E0,4.299742222E0,5.912536621E0
2.381828214E1,2.019309759E0,4.612295151E0,6.445265293E0
2.383494807E1,2.467036247E0,5.059181690E0,6.784441471E0
2.385161401E1,2.789844513E0,5.147951603E0,6.685218811E0
2.386827995E1,2.955309868E0,4.708421230E0,7.247148991E0
2.388494589E1,3.128021479E0,4.078033447E0,8.138085365E0
2.390161182E1,2.994436264E0,3.751265764E0,8.741698265E0
2.391827776E1,2.919811249E0,3.809493303E0,8.375720978E0
2.393494370E1,2.571432114E0,4.173400402E0,7.581121922E0
2.395160964E1,2.490960121E0,4.698905945E0,6.935413361E0
2.396827557E1,2.353434086E0,5.342418194E0,7.450148106E0
2.398494151E1,2.073857069E0,8.770506859E0,1.034295654E1
2.400160745E1,2.958534241E0,1.495541859E1,1.178881454E1
2.401827339E1,6.749198914E0,1.314378643E1,8.652195930E0
2.403493932E1,6.624663830E0,8.944530487E0,4.334753036E0
2.405160526E1,3.683691263E0,7.099442959E0,5.795396805E0
2.406827120E1,2.423081160E0,7.062577724E0,5.997675419E0
2.408493714E1,3.133939505E0,7.995935917E0,3.948774576E0
2.410160307E1,3.271419764E0,9.478952408E0,2.654213428E0
2.411826901E1,2.479285717E0,1.095715618E1,3.044231653E0
2.413493495E1,1.322345257E0,1.157748032E1,3.627616167E0
2.415160089E1,6.689807773E-1,1.110826969E1,3.752934694E0
2.416826682E1,9.134821892E-1,9.792397499E0,3.508163691E0
2.418493276E1,1.679164290E0,8.509684563E0,3.552559137E0
2.420159870E1,2.110372543E0,7.928004742E0,3.709734201E0
2.421826464E1,1.796222687E0,7.799383640E0,3.638406754E0
2.423493057E1,1.051501751E0,8.092891693E0,3.530081749E0
2.425159651E1,5.379104018E-1,8.552388191E0,3.969036102E0
2.426826245E1,2.672820091E-1,8.954254150E0,4.530153275E0
2.428492839E1,1.746329814E-1,9.188027382E0,4.270883560E0
2.430159432E1,4.693804085E-1,9.145039558E0,3.403594255E0
2.431826026E1,1.063771963E0,8.649143219E0,2.766747475E0
2.433492620E1,1.344514966E0,8.265738487E0,2.441949129E0
2.435159214E1,1.455458045E0,8.117965698E0,2.300570488E0
2.436825807E1,1.305939794E0,8.202622414E0,2.444308043E0
2.438492401E1,1.222751856E0,8.344716072E0,2.800033331E0
2.440158995E1,1.268880963E0,8.448137283E0,3.114505053E0
2.441825589E1,1.295343280E0,8.730441093E0,3.288536787E0
2.443492182E1,1.291490197E0,8.823517799E0,3.155315638E0
2.445158776E1,1.456106782E0,8.697644234E0,2.892180204E0
2.446825370E1,1.682917237E0,8.526511192E0,2.352373838E0
2.448491964E1,1.804712176E0,8.426307678E0,2.187030792E0
2.450158557E1,1.534875035E0,8.513282776E0,2.404702902E0
2.451825151E1,1.238533378E0,8.598366737E0,2.683631182E0
2.453491745E1,1.291596651E0,8.761696815E0,2.658513784E0
2.455158339E1,1.427440763E0,8.935021400E0,2.221958399E0
2.456824932E1,1.383442879E0,9.011867523E0,2.086765528E0
2.458491526E1,1.209460378E0,9.091972351E0,2.466755867E0
2.460158120E1,1.257208467E0,9.294562340E0,2.874538660E0
2.461824714E1,1.559721589E0,9.514898300E0,2.812095404E0
2.463491307E1,1.857233405E0,9.408347130E0,2.263778687E0
2.465157901E1,1.942005277E0,9.074939728E0,2.095358849E0
2.466824495E1,2.001964808E0,8.960398674E0,2.471866608E0
2.468491089E1,2.120804548E0,9.285128593E0,2.738797426E0
2.470157682E1,2.313930750E0,9.700356483E0,2.422055483E0
2.471824276E1,2.119294405E0,9.760902405E0,2.495603561E0
2.473490870E1,1.994865775E0,9.955786705E0,3.097829103E0
2.475157464E1,1.777763009E0,1.057674503E1,3.334862947E0
2.476824057E1,1.661701083E0,1.155792999E1,2.502187490E0
2.478490651E1,1.628705382E0,1.228885746E1,1.489652634E0
2.480157245E1,1.590311646E0,1.264389706E1,1.159444928E0
2.481823839E1,1.608717084E0,1.270031261E1,1.722661376E0
2.483490432E1,1.621201873E0,1.283181000E1,2.641967058E0
2.485157026E1,1.480821133E0,1.312744522E1,2.711816549E0
2.486823620E1,1.078533292E0,1.360282516E1,1.560115457E0
2.488490214E1,-1.558154374E-1,1.382288074E1,9.186008573E-1
2.490156807E1,-1.654632211E0,1.327039242E1,1.659475207E0
2.491823401E1,-2.557582617E0,1.194757080E1,2.504833460E0
2.493489995E1,-2.596707106E0,1.065615177E1,2.759978533E0
2.495156589E1,-1.751739025E0,9.891829491E0,2.614619493E0
2.496823182E1,-4.647184908E-1,9.941210747E0,3.691375732E0
2.498489776E1,-2.958764732E-1,1.042505932E1,5.214552402E0
2.500156370E1,-6.987491250E-1,1.062380314E1,6.066671848E0
2.501822964E1,-6.723003387E-1,1.050473881E1,5.050380230E0
2.503489557E1,-3.640893698E-1,1.025117207E1,3.092693329E0
2.505156151E1,-3.906167746E-1,1.003817654E1,2.296018600E0
2.506822745E1,-4.859110415E-1,9.925253868E0,2.541825533E0
2.508489339E1,1.054347027E-2,9.747666359E0,3.464161634E0
2.510155932E1,7.408382297E-1,9.484320641E0,3.752337456E0
2.511822526E1,1.165544391E0,8.827494621E0,3.128955126E0
2.513489120E1,9.515492320E-1,8.160645485E0,2.765644789E0
2.515155714E1,7.180746198E-1,7.805799484E0,3.507671118E0
2.516822307E1,6.920864582E-1,7.513860226E0,4.350276470E0
2.518488901E1,8.928772807E-1,6.994194031E0,4.127894878E0
2.520155495E1,1.336226106E0,6.577714920E0,3.983946085E0
2.521822089E1,1.839577794E0,6.888335705E0,5.464075565E0
2.523488682E1,1.429129243E0,7.787100315E0,7.145535946E0
2.525155276E1,1.649837941E-1,8.545105934E0,7.911834240E0
2.526821870E1,-1.291124940E0,8.751280785E0,5.636678219E0
2.528488464E1,-1.393834591E0,8.065017700E0,2.224014759E0
2.530155057E1,-1.504159868E-1,7.121348858E0,9.686959386E-1
2.531821651E1,1.042189479E0,6.213640213E0,7.896539569E-1
2.533488245E1,1.809398770E0,5.475416660E0,4.037841856E-1
2.535154839E1,2.172842264E0,5.191934586E0,1.310545087E0
2.536821432E1,2.580473661E0,5.292211533E0,2.502562761E0
2.538488026E1,3.544654131E0,5.654375553E0,3.952701330E0
2.540154620E1,5.008098125E0,5.636734009E0,5.488795757E0
2.541821214E1,5.840070248E0,4.840619564E0,6.345383167E0
2.543487807E1,5.326550007E0,4.167381287E0,5.891403198E0
2.545154401E1,4.374508381E0,4.238174915E0,5.124743462E0
2.546820995E1,4.366555214E0,4.634184837E0,4.871166706E0
2.548487589E1,4.979413509E0,4.935527325E0,5.175146580E0
2.550154182E1,5.374288082E0,5.256153584E0,5.695541382E0
2.551820776E1,5.270174026E0,5.854722500E0,5.806335449E0
2.553487370E1,4.930071354E0,6.803586960E0,4.398455620E0
2.555153964E1,3.891035795E0,7.736726284E0,4.130761623E0
2.556820557E1,1.809246659E0,9.961960793E0,7.702198029E0
2.558487151E1,1.042360902E0,1.370563984E1,1.161719799E1
2.560153745E1,4.722497463E0,1.360671234E1,6.802316189E0
2.561820339E1,4.641707897E0,1.203441715E1,2.551798582E0
2.563486932E1,3.317972183E0,1.086924648E1,3.778411865E0
2.565153526E1,2.777299881E0,1.039948177E1,4.632192135E0
2.566820120E1,2.542304754E0,1.073577023E1,3.195979357E0
2.568486714E1,1.966263294E0,1.115259266E1,3.596597433E0
2.570153307E1,1.935485005E0,1.117426205E1,5.109928608E0
2.571819901E1,2.143711090E0,1.031721497E1,5.868378162E0
2.573486495E1,1.965341091E0,8.945809364E0,5.001773834E0
2.575153089E1,1.885032654E0,7.554609299E0,3.693208933E0
2.576819682E1,1.823551178E0,6.714220524E0,2.718474627E0
2.578486276E1,1.541884422E0,6.701779842E0,2.627208471E0
2.580152870E1,1.339042783E0,7.478677750E0,2.990619898E0
2.581819464E1,1.526068330E0,8.249796867E0,3.226577044E0
2.583486057E1,1.377143025E0,8.498097420E0,3.567330599E0
2.585152651E1,8.983414173E-1,8.290034294E0,3.801062822E0
2.586819245E1,4.755391181E-1,8.118153572E0,3.621531725E0
2.588485839E1,4.380894005E-1,8.272902489E0,3.065453529E0
2.590152432E1,7.336605191E-1,8.374981880E0,2.610356331E0
2.591819026E1,1.317521930E0,8.231204033E0,2.436225414E0
2.593485620E1,1.560828209E0,8.049311638E0,2.345213175E0
2.595152214E1,1.574687600E0,8.164069176E0,2.275321245E0
2.596818807E1,1.640331268E0,8.314834595E0,2.659805298E0
2.598485401E1,1.703487992E0,8.442955017E0,2.761251688E0
2.600151995E1,1.772855401E0,8.500581741E0,2.624278307E0
2.601818589E1,1.764907002E0,8.773295403E0,2.240712881E0
2.603485182E1,1.850352883E0,8.805567741E0,2.257881880E0
2.605151776E1,1.826187134E0,8.591883659E0,2.484219313E0
2.606818370E1,1.677586436E0,8.500573158E0,2.480558872E0
2.608484964E1,1.437640786E0,8.626255989E0,2.498747587E0
2.610151557E1,1.309073806E0,8.833179474E0,2.704975843E0
2.611818151E1,1.437856793E0,9.171775818E0,2.569619417E0
2.613484745E1,1.558073640E0,9.553704262E0,2.172249079E0
2.615151339E1,1.473082423E0,9.724329948E0,2.159908295E0
2.616817932E1,1.390134215E0,9.727013588E0,2.205312014E0
2.618484526E1,1.547115684E0,9.539569855E0,2.157464981E0
2.620151120E1,1.824110031E0,9.211310387E0,2.392071486E0
2.621817714E1,1.900487304E0,9.068181038E0,2.543382645E0
2.623484307E1,1.864969611E0,8.953980446E0,2.815777063E0
2.625150901E1,2.071550608E0,8.844440460E0,3.014033318E0
2.626817495E1,2.377147675E0,8.954429626E0,2.680112839E0
2.628484089E1,2.431140184E0,9.146794319E0,2.261141300E0
2.630150682E1,2.416516542E0,9.343073845E0,2.163904428E0
2.631817276E1,2.402365446E0,9.736316681E0,2.209206820E0
