"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
4.093045003E1,4.530065060E-1,4.233741760E-2,1.272747040E0
4.094711670E1,7.317006588E-2,8.725223541E-1,1.711231232E0
4.096378337E1,-5.665123463E-1,2.176746368E0,2.084115982E0
4.098045003E1,-7.672753930E-1,2.466786385E0,2.064972401E0
4.099711670E1,-6.859868169E-1,3.212224007E0,8.319530487E-1
4.101378336E1,-8.211848736E-1,3.965805054E0,-1.662805080E-1
4.103045003E1,-1.116111755E0,3.769136429E0,-9.514491558E-1
4.104711670E1,-6.418694258E-1,2.509357452E0,-8.622736931E-1
4.106378336E1,2.788901329E-2,4.991798401E-1,-4.960639477E-1
4.108045003E1,6.556546688E-2,-6.465902328E-1,-1.061013222E0
4.109711669E1,-6.868338585E-2,-1.584176540E0,-2.475351334E0
4.111378336E1,-3.600769043E-1,-1.912952423E0,-3.053258181E0
4.113045003E1,-9.515211582E-1,-2.260264397E0,-3.127067804E0
4.114711669E1,-1.886169910E0,-2.282222271E0,-2.290118694E0
4.116378336E1,-3.498217583E0,-1.447168827E0,-6.313233376E-1
4.118045002E1,-2.684596539E0,-4.635152817E-1,-8.440275192E-1
4.119711669E1,-1.443798304E0,-2.225723267E-1,-1.729208231E0
4.121378336E1,-1.021021366E0,8.399772644E-2,-1.733362198E0
4.123045002E1,1.261070967E-1,6.177692413E-1,-4.326300621E-1
4.124711669E1,8.073427677E-1,1.094985962E0,1.004864693E0
4.126378335E1,9.962240458E-1,1.367757797E0,1.211982012E0
4.128045002E1,6.055285931E-1,1.163634300E0,2.552375793E-1
4.129711669E1,1.363741159E-1,7.623834610E-1,-5.899081230E-1
4.131378335E1,1.369768381E-1,3.017587662E-1,-8.095846176E-1
4.133045002E1,2.617267370E-1,-5.452699661E-1,-6.803617477E-1
4.134711668E1,2.484872341E-1,-1.156200409E0,-6.468722820E-1
4.136378335E1,-7.240295410E-2,-1.459040642E0,-6.557334661E-1
4.138045002E1,-7.240295410E-2,-1.459040642E0,-6.557334661E-1
4.139711668E1,-2.556148767E-1,-6.493644714E-1,-2.743768692E-1
4.141378335E1,-1.723839045E-1,-5.813503265E-2,4.886078835E-2
4.143045001E1,-1.354098320E-1,1.261606216E-1,-1.205682755E-2
4.144711668E1,2.205173969E-1,9.103775024E-3,3.212714195E-2
4.146378335E1,4.590771198E-1,-3.710460663E-2,2.597315311E-1
4.148045001E1,6.169396639E-1,-9.022712708E-3,7.304048538E-1
4.149711668E1,7.033715248E-1,-2.364158630E-3,7.421380281E-1
4.151378334E1,9.135795832E-1,-3.105869293E-1,5.419168472E-1
4.153045001E1,1.070850611E0,-5.740528107E-1,3.509652615E-1
4.154711668E1,1.262610674E0,-8.647184372E-1,5.487881899E-1
4.156378334E1,1.252065182E0,-8.960647583E-1,8.943525553E-1
4.158045001E1,9.215070009E-1,-5.351886749E-1,1.057811022E0
4.159711667E1,7.856342196E-1,-5.650234222E-2,9.508709908E-1
4.161378334E1,1.007550478E0,3.597717285E-1,7.992500067E-1
4.163045001E1,1.050707579E0,4.377212524E-1,9.206067324E-1
4.164711667E1,8.536450863E-1,5.211734772E-1,8.454189301E-1
4.166378334E1,6.229952574E-1,4.860429764E-1,1.015861392E0
4.168045000E1,3.497585654E-1,3.112144470E-1,1.556116819E0
4.169711667E1,2.608593404E-1,7.690429688E-3,2.186403751E0
4.171378334E1,6.963499188E-1,-4.632701874E-1,1.482130766E0
4.173045000E1,9.480233192E-1,-5.141372681E-1,5.217337608E-2
4.174711667E1,8.309184313E-1,1.067821503E0,3.496074677E-2
4.176378333E1,8.827537298E-1,1.994721413E0,9.696582556E-1
4.178045000E1,7.892343998E-1,2.975598335E0,3.917378187E-1
4.179711667E1,6.431016326E-1,3.328798294E0,-4.569077492E-2
4.181378333E1,4.129873216E-1,3.613081932E0,-3.268882036E-1
4.183045000E1,9.295283556E-1,3.425531387E0,1.080541253E0
4.184711666E1,1.770606518E0,2.434342384E0,8.717520237E-1
4.186378333E1,1.770606518E0,2.434342384E0,8.717520237E-1
4.186378333E1,7.806690931E-1,6.943235397E-1,-8.315081596E-1
4.189711666E1,-5.174265504E-1,-1.652556896E0,-5.325548649E-1
4.191378333E1,-2.646861672E-1,-2.050076008E0,-6.202106476E-1
4.193044999E1,-2.357161045E-2,-1.156255245E0,-1.364201069E0
4.194711666E1,-6.322692633E-1,3.589916229E-1,-1.572528362E0
4.196378333E1,-2.294391632E0,2.322191238E0,-3.084840775E-1
4.198044999E1,-3.666740894E0,2.928199768E0,1.059348106E0
4.199711666E1,-3.230990648E0,2.330145836E0,6.101474762E-1
4.201378332E1,-1.176982164E0,9.673261642E-1,-1.822619677E0
4.203044999E1,-6.413136721E-1,-3.820600510E-1,-3.914033413E0
4.204711666E1,-1.225098252E0,-7.454018593E-1,-4.015766621E0
4.206378332E1,-2.003183603E0,-1.044789314E0,-3.086381912E0
4.208044999E1,-2.044735432E0,-1.257267475E0,-1.708102703E0
4.209711665E1,-1.267520905E0,-1.600780010E0,6.643629074E-2
4.211378332E1,-5.789822340E-1,-1.678764343E0,5.302309990E-1
4.213044999E1,-1.392550468E-1,-1.843554497E0,-2.852678299E-2
4.214711665E1,-7.919096947E-2,-1.999114037E0,-9.145526886E-1
4.216378332E1,-1.692420244E-1,-2.092322350E0,-1.816030741E0
4.218044998E1,1.059126854E-2,-2.012758732E0,-2.037770033E0
4.219711665E1,7.069808245E-1,-1.483416557E0,-1.226051569E0
4.221378332E1,8.829725981E-1,-9.284014702E-1,5.600357056E-2
4.223044998E1,3.333193064E-1,-5.398693085E-1,1.050159931E0
4.224711665E1,4.310122728E-1,-5.608348846E-1,1.254981041E0
4.226378331E1,7.290724516E-1,-5.528373718E-1,1.247451305E0
4.228044998E1,7.894023657E-1,-3.112087250E-1,1.084627628E0
4.229711665E1,5.660227537E-1,2.506771088E-1,5.696587563E-1
4.231378331E1,4.501601458E-1,4.388551712E-1,4.654932022E-1
4.233044998E1,6.967262030E-1,-8.721637726E-2,1.086944580E0
4.234711664E1,1.036884189E0,-3.235301971E-1,1.383095741E0
4.236378331E1,1.211837173E0,-7.199478149E-2,1.309642792E0
4.238044998E1,1.064474225E0,2.645273209E-1,1.132247210E0
4.239711664E1,8.188823462E-1,3.943300247E-1,1.367754459E0
4.241378331E1,-4.093146324E-2,5.955944061E-1,2.507543087E0
4.243044997E1,-3.836680651E-1,1.957781792E0,2.540745020E0
4.244711664E1,-6.836919188E-1,3.378457069E0,2.312296867E0
4.246378331E1,-1.036557913E0,4.223306656E0,7.518768311E-1
4.248044997E1,-1.054202437E0,3.801789284E0,-1.731127262E0
4.249711664E1,-7.657402754E-1,2.834820747E0,-2.262013435E0
4.251378330E1,-6.834467649E-1,2.160626411E0,-1.018249989E0
4.253044997E1,-9.486249089E-1,1.479704857E0,1.019655704E0
4.254711664E1,-9.528805614E-1,-1.629667282E-1,5.311808586E-1
4.256378330E1,-5.780769587E-1,-8.156690598E-1,-2.046556473E0
4.258044997E1,-7.235047817E-1,-1.556502342E0,-3.930558920E0
4.259711663E1,-1.233904004E0,-2.089246750E0,-3.620438814E0
4.261378330E1,-1.833439827E0,-2.545032024E0,-2.988451958E0
4.263044997E1,-2.220705986E0,-2.012582302E0,-3.214153290E0
4.264711663E1,-2.861679554E0,-3.078603745E-1,-3.648985624E0
4.266378330E1,-3.152701378E0,3.094558716E-1,-2.847604275E0
4.268044996E1,-1.882229328E0,9.724807739E-2,-1.816194415E0
4.269711663E1,-4.448493719E-1,3.607625961E-1,-3.491568565E-1
4.271378330E1,8.593395948E-1,1.367273331E0,9.588456154E-1
4.273044996E1,1.028077364E0,1.846089363E0,9.367082119E-1
4.274711663E1,5.307185650E-1,1.462624550E0,6.431815624E-1
4.276378329E1,3.931683302E-1,6.454544067E-1,7.588434219E-2
4.278044996E1,6.150776148E-1,-3.446407318E-1,-5.439996719E-1
4.279711663E1,7.294280529E-1,-1.171453476E0,-6.309103966E-1
4.281378329E1,5.865919590E-1,-1.610734940E0,-9.516046047E-1
4.283044996E1,3.068184853E-2,-1.143877983E0,-1.110777497E0
4.284711662E1,-3.638055325E-1,-4.133367538E-1,-6.651577950E-1
4.286378329E1,-1.042460203E-1,-9.561729431E-2,-1.776180267E-1
4.288044996E1,3.770264387E-1,6.479835510E-2,4.355897903E-1
4.289711662E1,6.604800224E-1,-3.081607819E-2,6.084854603E-1
4.291378329E1,7.009941339E-1,-8.241462708E-2,1.595211029E-1
4.293044995E1,7.381749749E-1,-3.409318924E-1,4.209256172E-2
4.294711662E1,8.671659827E-1,-6.664562225E-1,4.794325829E-1
4.296378329E1,1.102874994E0,-8.768215179E-1,9.972887039E-1
4.298044995E1,1.179906368E0,-8.467483521E-1,9.792582989E-1
4.299711662E1,1.038990021E0,-4.885425568E-1,4.436856508E-1
4.301378328E1,6.249731183E-1,-1.787986755E-1,1.822887659E-1
4.303044995E1,4.669791460E-1,-2.339677811E-1,3.642072678E-1
4.304711662E1,4.984664321E-1,-2.358474731E-1,4.566519260E-1
4.306378328E1,6.292495728E-1,-1.187582016E-1,5.074850321E-1
4.308044995E1,6.653727293E-1,1.992712021E-1,3.754479885E-1
4.309711661E1,1.066308379E0,6.162681580E-1,6.210591793E-1
4.311378328E1,1.266463041E0,4.346542358E-1,1.164211392E0
4.313044995E1,8.907630444E-1,1.075167656E0,1.391245008E0
4.314711661E1,5.396730900E-1,1.771100044E0,1.330927491E0
4.316378328E1,6.564103365E-1,2.657608986E0,2.298392057E-1
4.318044994E1,6.687600613E-1,3.173808098E0,-1.356788874E-1
4.319711661E1,6.056078076E-1,3.865487099E0,5.953860283E-2
4.321378328E1,6.527947187E-1,3.914640427E0,-3.520165682E-1
4.323044994E1,6.781167388E-1,2.332868576E0,-1.123613119E0
4.324711661E1,2.899835706E-1,1.114340782E0,-1.380610585E0
4.326378327E1,1.168423891E-2,-2.435798645E-1,1.522469521E-2
4.328044994E1,-9.875047207E-2,-9.819850922E-1,5.926897526E-1
4.329711661E1,-1.331096292E-1,-1.921871662E0,-1.958665848E-1
4.331378327E1,-5.302888751E-1,-2.211338520E0,-5.905890465E-1
4.333044994E1,-1.380985498E0,-1.733049870E0,-6.977214813E-1
4.334711660E1,-2.114177227E0,-8.848743439E-1,-1.002603531E0
4.336378327E1,-3.924441338E0,9.243316650E-1,-9.157977104E-1
4.338044994E1,-4.521554947E0,2.451381683E0,-6.054646969E-1
4.339711660E1,-2.693554878E0,2.577740669E0,-7.825987339E-1
4.341378327E1,1.223815680E-1,1.636721611E0,-1.086984873E0
4.343044993E1,-1.864022017E-1,4.863643646E-1,-1.783110619E0
4.344711660E1,-1.678273797E0,-2.069005966E-1,-2.549902678E0
4.346378327E1,-2.200450420E0,-4.401769638E-1,-2.533925056E0
4.348044993E1,-1.901580572E0,-1.044276237E0,-1.636022806E0
4.349711660E1,-1.338043809E0,-1.293940544E0,-5.506503582E-1
4.351378326E1,-5.636864901E-1,-1.259225368E0,4.135403633E-1
4.353044993E1,-3.672041297E-1,-1.086413383E0,1.322412491E-1
4.354711660E1,-4.496784806E-1,-1.032031059E0,-9.713554382E-1
4.356378326E1,-5.148275495E-1,-1.282944679E0,-1.512643099E0
4.358044993E1,-5.657721758E-1,-1.637497902E0,-1.818632126E0
4.359711659E1,-4.997238815E-1,-1.464355469E0,-1.902327776E0
4.361378326E1,-2.030515671E-1,-1.038242817E0,-1.210806608E0
4.363044993E1,2.530650496E-1,-5.933113098E-1,-2.049589157E-1
4.364711659E1,7.704125047E-1,-9.771156311E-2,1.098309278E0
4.366378326E1,3.760665655E-1,3.402605057E-1,1.664421320E0
4.368044992E1,-1.659371257E-1,3.768062592E-1,1.604738474E0
4.369711659E1,1.625770330E-2,1.813669205E-1,1.155627728E0
4.371378326E1,7.872885466E-2,-3.279790878E-1,7.951505184E-1
4.373044992E1,3.045612574E-2,-5.573453903E-1,9.471366405E-1
4.374711659E1,1.158763170E-1,-2.632913589E-1,1.175569057E0
4.376378325E1,4.078676701E-1,-4.478740692E-2,1.088889360E0
4.378044992E1,4.813640714E-1,-1.848354340E-1,1.013653040E0
4.379711659E1,4.382727146E-1,-4.024362564E-1,1.009783268E0
4.381378325E1,6.393640637E-1,-7.655897141E-1,1.298755884E0
4.383044992E1,6.994841099E-1,-1.161069870E0,1.510006666E0
4.384711658E1,2.453944683E-1,-1.687183380E-1,8.396623135E-1
4.386378325E1,-5.443207026E-1,1.260354996E0,-2.367911339E-1
4.388044992E1,-1.308848858E0,3.449063301E0,-7.754650116E-1
4.389711658E1,-1.344779849E0,4.270701408E0,-2.051298618E-1
4.391378325E1,-1.050158620E0,3.646408081E0,-1.142210960E-1
4.393044991E1,-2.570970058E-1,2.010015488E0,-3.467974663E-1
4.394711658E1,3.097776175E-1,8.767728806E-1,-7.600990534E-1
4.396378325E1,1.871854067E-1,-2.808303833E-1,-1.364252567E0
4.398044991E1,-5.249943733E-1,-1.033494949E0,-1.782127023E0
4.399711658E1,-1.269808650E0,-1.916775227E0,-2.088686943E0
4.401378324E1,-1.313337445E0,-2.124242306E0,-2.106335163E0
4.403044991E1,-1.216246367E0,-1.315690041E0,-1.970101118E0
4.404711658E1,-1.184363127E0,-4.005689621E-1,-1.763001800E0
4.406378324E1,-9.071010947E-1,6.763877869E-1,-1.367624164E0
4.408044991E1,-5.358217955E-1,7.700061798E-1,-6.852798462E-1
4.409711657E1,-1.350251436E-1,3.071184158E-1,-6.443762779E-2
4.411378324E1,-2.222888470E-1,-1.202964783E-2,-4.679229259E-1
4.413044991E1,-2.056435347E-1,4.220037460E-1,-1.481736422E0
4.414711657E1,8.243548870E-2,5.896358490E-1,-1.681997299E0
4.416378324E1,8.425836563E-1,4.039564133E-1,-1.536460757E0
4.418044990E1,-1.669328213E-1,1.385956764E0,-9.136974216E-1
4.419711657E1,-8.284596205E-1,1.076228142E0,-5.139003992E-1
4.421378324E1,-1.051947236E0,1.371581078E0,-2.506921291E-1
4.423044990E1,-9.460073113E-1,6.423902512E-1,2.624469995E-1
4.424711657E1,1.916936636E-1,-4.538507462E-1,1.408544660E0
4.426378323E1,-1.559941769E-1,-1.547662735E0,-1.062499404E0
4.428044990E1,-2.568079233E-1,-9.367809296E-1,-1.717485785E0
4.429711657E1,-1.611768007E-1,2.773542404E-1,-1.443272352E0
4.431378323E1,-3.314828873E-2,4.164419174E-1,-8.603270054E-1
4.433044990E1,1.037209034E-1,-8.875560760E-2,-1.295121908E-1
4.434711656E1,-1.546752453E-2,-2.307987213E-2,1.131948709E0
4.436378323E1,5.564353466E-1,4.442701340E-1,1.148029923E0
4.438044990E1,8.875131607E-2,9.084587097E-1,2.673804760E-2
4.439711656E1,-1.139798403E0,3.876972198E-1,-7.776119709E-1
4.441378323E1,-6.474317312E-1,-4.699201584E-1,-9.953548908E-1
4.443044989E1,-1.863979101E-1,-1.276865005E-1,-9.247305989E-1
4.444711656E1,-1.402559280E-1,9.205341339E-1,-7.421251535E-1
4.446378323E1,-6.846354008E-1,9.509677887E-1,-4.813188910E-1
4.448044989E1,-1.019652009E0,2.511539459E-1,-4.970603585E-1
4.449711656E1,-8.794555068E-1,-6.140041351E-2,-8.126536608E-1
4.451378322E1,-6.528974771E-1,-2.692031860E-2,-9.222474098E-1
4.453044989E1,-3.560963869E-1,-3.139667511E-1,-7.043182254E-1
4.454711656E1,2.034299374E-1,-9.751548767E-1,-4.577964544E-1
4.456378322E1,3.360636234E-1,-1.337424278E0,-4.002096057E-1
4.458044989E1,3.941705227E-1,-5.715160370E-1,2.667859793E-1
4.459711655E1,3.161818981E-1,6.194496155E-2,1.350009203E0
4.461378322E1,1.250321865E-1,3.100996017E-1,1.318535566E0
4.463044989E1,3.680133820E-2,2.810764313E-1,6.872250438E-1
4.464711655E1,-1.572248936E-1,3.315687180E-1,5.347521901E-1
4.466378322E1,-2.391705513E-1,4.217042923E-1,7.001204491E-1
4.468044988E1,-1.449370384E-1,-3.010082245E-2,6.197922826E-1
4.469711655E1,1.066160202E-1,-5.472478867E-1,2.912930250E-1
4.471378322E1,9.542951584E-1,-5.710630417E-1,-1.257114887E0
4.473044988E1,1.546245337E0,-7.948942184E-1,-2.684001207E0
4.474711655E1,9.483134747E-1,-5.895376205E-1,-2.048989534E0
4.476378321E1,-4.431476593E-1,6.768531799E-1,8.124830723E-1
4.478044988E1,-9.009422064E-1,6.810255051E-1,5.884081125E-1
4.479711655E1,-6.605012417E-1,4.175786972E-1,3.031584620E-1
4.481378321E1,-3.509874344E-1,3.226966858E-1,3.032839298E-2
4.483044988E1,-1.855986118E-1,2.648382187E-1,2.025907040E-1
4.484711654E1,-1.753082275E-1,2.054452896E-1,3.140523434E-1
4.486378321E1,-5.729024410E-1,-2.822780609E-2,2.229855061E-1
4.488044988E1,-8.081825972E-1,-9.639453888E-2,1.973393559E-1
4.489711654E1,-7.384629250E-1,2.337360382E-1,2.733279467E-1
4.491378321E1,-2.433161736E-1,4.057846069E-1,1.080349684E-1
4.493044987E1,1.453680992E-1,2.852325439E-1,-1.918042898E-1
4.494711654E1,2.548594475E-1,1.874761581E-1,-1.946947575E-1
4.496378321E1,1.775393486E-1,3.233203888E-1,7.134720087E-1
4.498044987E1,3.029887676E-1,3.622379303E-1,8.245405555E-1
4.499711654E1,5.746870041E-1,5.285167694E-2,3.986914158E-1
4.501378320E1,4.956080914E-1,-1.270294189E-3,2.447565794E-1
4.503044987E1,1.125214100E-1,-3.844375610E-1,4.347538948E-2
4.504711654E1,-1.369829178E-1,-4.002428055E-1,8.101308346E-2
4.506378320E1,-1.137115955E-1,-3.147249222E-1,2.877160907E-1
4.508044987E1,-2.472763062E-1,-1.360263824E-1,6.286376119E-1
4.509711653E1,-2.932040691E-1,9.580230713E-2,8.782744408E-1
4.511378320E1,-4.210762978E-1,-5.497074127E-2,7.110324502E-1
4.513044987E1,-4.872242212E-1,-3.375635147E-1,1.333693266E-1
4.514711653E1,-3.883219957E-1,-4.924440384E-1,-2.351088524E-1
4.516378320E1,-2.283012867E-1,-6.101522446E-1,-1.264774799E-2
4.518044986E1,-2.557415962E-1,-5.063934326E-1,6.425964832E-2
4.519711653E1,-4.406918287E-1,8.559703827E-2,1.143620014E-1
4.521378320E1,-4.984108210E-1,4.469566345E-1,-3.547155857E-2
4.523044986E1,-3.380174637E-1,2.686271667E-1,-2.061154842E-1
4.524711653E1,-1.150703430E-2,3.854751587E-2,-6.369161606E-2
4.526378319E1,-2.732515335E-2,1.065750122E-1,7.550243139E-1
4.528044986E1,1.186647415E-1,3.645229340E-1,-2.013335228E-1
4.529711653E1,7.598938942E-1,1.925916672E-1,-6.693373919E-1
4.531378319E1,1.016156912E0,3.454742432E-1,1.349500418E-1
4.533044986E1,5.135045052E-1,6.773996353E-1,-1.099315882E-1
4.534711652E1,2.380173206E-1,6.724271774E-1,4.515301585E-1
4.536378319E1,-6.519308090E-1,1.009075165E0,4.834921956E-1
4.538044986E1,-4.180748463E-1,1.405724525E0,1.555563450E0
4.539711652E1,-5.862931013E-1,1.575987816E0,8.891719580E-1
4.541378319E1,-8.207111359E-1,1.283915520E0,4.004112482E-1
4.543044985E1,-7.526984215E-1,1.211008072E0,9.448218346E-2
4.544711652E1,-4.295859337E-1,5.703592300E-1,-4.366847277E-1
4.546378319E1,-1.805293560E-1,-1.815013885E-1,-1.750639677E-1
4.548044985E1,1.100712061E0,-1.020586967E0,8.461803198E-1
4.549711652E1,1.458738565E0,-7.709980011E-1,1.068096519E0
4.551378318E1,-4.883217812E-2,-2.074871063E-1,6.633474231E-1
4.553044985E1,1.010906696E-1,-2.786817551E-1,-2.785098553E-2
4.554711652E1,2.484090328E-1,-1.059074402E0,-2.653192878E-1
4.556378318E1,-6.866002083E-1,-1.233646393E0,4.468407035E-1
4.558044985E1,-2.031782627E0,-1.512317657E-1,4.077352583E-1
4.559711651E1,-1.683385015E0,6.907100677E-1,-1.484215021E0
4.561378318E1,4.485962391E-1,-4.362497330E-1,-2.048542500E0
4.563044985E1,-1.513218880E-2,-9.436082840E-1,-2.010927439E0
4.564711651E1,-1.850843430E-2,-8.502578735E-1,-1.354764938E0
4.566378318E1,7.408962250E-1,8.169174194E-3,1.414382815E0
4.568044984E1,3.708713055E-1,5.912685394E-1,4.223184288E-1
4.569711651E1,3.318758011E-1,2.432937622E-1,-1.313496113E0
4.571378318E1,1.120038986E0,2.401647568E-1,-1.575792074E0
4.573044984E1,7.901308537E-1,4.207134247E-2,-7.652546465E-2
4.574711651E1,3.186037540E-1,-7.678699493E-2,5.319135785E-1
4.576378317E1,6.147503853E-1,-1.274785995E-1,6.878423691E-1
4.578044984E1,1.456539631E-1,-1.462173462E-1,9.173985720E-1
4.579711651E1,2.138164043E-1,-9.595966339E-2,6.507464051E-1
4.581378317E1,-3.722167015E-2,-2.451896667E-1,4.208931625E-1
4.583044984E1,-3.053333759E-1,-1.415128708E-1,-2.957922220E-1
4.584711650E1,-1.906158924E-1,-1.217041016E-1,-4.604207873E-1
4.586378317E1,2.033495903E-1,-9.889602661E-2,-1.713915765E-1
4.588044984E1,2.120087147E-1,-8.944511414E-2,3.736117184E-1
4.589711650E1,-1.322062016E-1,2.010564804E-1,1.258654237E0
4.591378317E1,-8.110094070E-2,1.187810898E-1,1.742438674E0
4.593044983E1,2.341291904E-1,-2.674770355E-2,1.090932488E0
4.594711650E1,1.074781418E-1,5.121803284E-2,-7.365156412E-1
4.596378317E1,1.077580452E-1,2.714729309E-2,-2.449838519E-1
4.598044983E1,1.288061142E-1,2.507600784E-1,1.096857548E0
4.599711650E1,3.137130737E-1,4.992446899E-1,1.061909199E0
4.601378316E1,5.354373455E-1,4.892034531E-1,9.584895968E-1
4.603044983E1,2.804234028E-1,3.644475937E-1,3.431409895E-1
4.604711650E1,6.759190559E-2,3.650341034E-1,7.920445502E-2
4.606378316E1,9.436416626E-2,3.970403671E-1,1.715999097E-4
4.608044983E1,5.381727219E-2,3.707256317E-1,5.922533870E-1
4.609711649E1,4.261016846E-2,5.588703156E-1,-1.541309208E-1
4.611378316E1,-1.533436775E-2,5.868892670E-1,-7.193172574E-1
4.613044983E1,2.877962589E-1,5.269041061E-1,-5.484313369E-1
4.614711649E1,2.818727493E-2,4.770097733E-1,-4.138052464E-4
4.616378316E1,-2.097616196E-1,3.477668762E-1,1.208066940E-2
4.618044982E1,-1.172285080E-1,3.489809036E-1,9.506189823E-2
4.619711649E1,-2.268304825E-1,4.914999008E-1,1.197739840E0
4.621378316E1,-3.562891483E-1,2.609205246E-1,6.252033710E-1
4.623044982E1,-8.101360798E-1,2.059831619E-1,-9.177271128E-1
4.624711649E1,-6.971259117E-1,-3.027439117E-2,-9.423993826E-1
4.626378315E1,-5.850391388E-1,-1.252756119E-1,-1.931644529E-1
4.628044982E1,-3.091542721E-1,-8.283710480E-2,1.267198622E-1
4.629711649E1,-1.985776424E-1,5.337429047E-2,-9.661778808E-2
4.631378315E1,-2.455449104E-2,2.807035446E-1,-3.641445637E-1
4.633044982E1,-1.675829887E-1,3.934650421E-1,-2.872939110E-1
4.634711648E1,-2.063820362E-1,5.558614731E-1,1.369252205E-1
4.636378315E1,1.088728905E-1,2.865076065E-1,7.640020847E-1
4.638044982E1,-2.883911133E-2,1.158695221E-1,1.277168036E0
4.639711648E1,-7.557201385E-2,1.325044632E-1,1.276248217E0
4.641378315E1,-1.239275932E-2,3.968696594E-1,2.119792104E-1
4.643044981E1,2.010924816E-1,7.019901276E-1,-5.312120914E-2
4.644711648E1,1.708779335E-1,5.768690109E-1,8.327776194E-1
4.646378315E1,4.114553928E-1,2.816820145E-1,1.233767033E0
4.648044981E1,5.147724152E-1,1.822776794E-1,4.032984376E-1
4.649711648E1,7.875437737E-1,3.337907791E-1,7.069963217E-2
4.651378314E1,5.688660145E-1,2.670583725E-1,6.435143948E-1
4.653044981E1,8.168911934E-1,9.582519531E-3,1.309442043E0
4.654711648E1,8.268470764E-1,-2.903842926E-1,1.137967348E0
4.656378314E1,7.538554668E-1,-1.638317108E-2,6.622278690E-2
4.658044981E1,3.966541290E-1,-1.591968536E-1,-2.149922103E-1
4.659711647E1,3.684916496E-1,-4.815492630E-1,1.016010046E-1
4.661378314E1,3.458864689E-1,-2.821464539E-1,3.404491842E-1
4.663044981E1,2.756409645E-1,-1.412630081E-1,5.349351764E-1
4.664711647E1,5.034337044E-1,-4.307804108E-1,3.408206701E-1
4.666378314E1,1.624889374E-1,-5.551052094E-1,-2.456392646E-1
4.668044980E1,2.356305122E-1,-7.270898819E-1,-4.372736514E-1
4.669711647E1,2.125697136E-1,-7.320232391E-1,-3.170164227E-1
4.671378314E1,-4.053897858E-1,-7.476539612E-1,-3.135685325E-1
4.673044980E1,-2.407405376E-1,-9.950513840E-1,-8.965785503E-1
4.674711647E1,-3.293049335E-1,-9.716033936E-1,-1.515851617E0
4.676378313E1,-6.988205910E-1,-5.737590790E-1,-1.203295469E0
4.678044980E1,-2.282934189E-1,-1.448926926E-1,8.228653669E-2
4.679711647E1,9.614872932E-2,6.094360352E-2,2.712138891E-1
4.681378313E1,-2.871520519E-1,4.962091446E-1,-3.432598710E-1
4.683044980E1,1.250128746E-1,3.056030273E-1,9.149399996E-1
4.684711646E1,2.403354645E-1,-8.338928223E-3,1.252489805E0
4.686378313E1,2.651331425E-1,1.353940964E-1,2.991834283E-1
4.688044980E1,6.110167503E-2,-9.912872314E-2,-2.225534320E-1
4.689711646E1,1.488068104E-1,-2.203454971E-1,1.176297665E-2
4.691378313E1,-9.195852280E-2,-9.685611725E-2,3.479663134E-1
4.693044979E1,1.023414135E-1,-1.159343719E-1,2.133604288E-1
4.694711646E1,-4.111933708E-2,-1.731605530E-1,1.580120921E-1
4.696378313E1,2.965857983E-1,-3.288698196E-1,6.382676959E-1
4.698044979E1,4.065976143E-1,-7.942199707E-3,8.100336790E-2
4.699711646E1,4.398646355E-1,2.563247681E-1,-1.205143929E-1
4.701378312E1,4.861352444E-1,-7.139587402E-2,2.384082675E-1
4.703044979E1,3.254263401E-1,-2.717199326E-1,4.751455188E-1
4.704711646E1,2.472064495E-1,-1.094179153E-1,2.088201642E-1
4.706378312E1,3.773541451E-1,1.846885681E-2,2.098606825E-1
4.708044979E1,2.530496120E-1,-2.525167465E-1,2.439317703E-1
4.709711645E1,4.005870819E-1,-3.260211945E-1,2.588391304E-2
4.711378312E1,6.056361198E-1,-6.184482574E-2,-3.818128705E-1
4.713044979E1,5.877437592E-1,-1.108779907E-1,-1.635751724E-1
4.714711645E1,5.150165558E-1,-2.139148712E-1,6.306055784E-1
4.716378312E1,5.656096935E-1,-9.593486786E-2,5.535967350E-1
4.718044978E1,6.276783943E-1,-1.539878845E-1,6.309982538E-1
4.719711645E1,2.818130255E-1,-3.211736679E-1,5.638098717E-1
4.721378312E1,2.334754467E-1,-5.044832230E-1,1.229045391E-1
4.723044978E1,1.736780405E-1,-4.295225143E-1,-5.693054199E-2
4.724711645E1,2.303586006E-1,-3.094186783E-1,-8.134925365E-2
4.726378311E1,2.971398830E-2,-5.043840408E-1,4.702874422E-1
4.728044978E1,-5.174767971E-2,-7.253389359E-1,3.271086216E-1
4.729711645E1,-9.515857697E-2,-6.185035706E-1,-7.338218689E-1
4.731378311E1,7.537710667E-2,-3.402042389E-1,-6.247432232E-1
4.733044978E1,4.742074013E-2,-4.761648178E-1,3.086316586E-2
4.734711644E1,-1.113682985E-1,-4.294004440E-1,3.222833872E-1
4.736378311E1,-1.398432255E-1,-5.420656204E-1,1.630134583E-1
4.738044978E1,-1.787893772E-1,-3.016777039E-1,-3.736867905E-1
4.739711644E1,-2.986296415E-1,-1.654891968E-1,-5.748190880E-1
4.741378311E1,-2.821550369E-1,-2.362756729E-1,1.708025932E-1
