"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
4.800236146E1,-1.538519382E0,9.476729393E0,5.546700001E0,1.108789082E1
4.800473016E1,-1.677377105E0,9.416875839E0,5.388689518E0,1.097857547E1
4.800709885E1,-1.835387707E0,9.359417915E0,5.187585354E0,1.085718166E1
4.800946833E1,-1.993398190E0,9.323507309E0,4.945781231E0,1.074067860E1
4.801183781E1,-2.134649992E0,9.297170639E0,4.694400787E0,1.063162787E1
4.801420651E1,-2.304630995E0,9.256471634E0,4.457385063E0,1.052909648E1
4.801657521E1,-2.402789116E0,9.196619034E0,4.189246178E0,1.038753969E1
4.801894469E1,-2.469823837E0,9.108037949E0,3.904348135E0,1.021275278E1
4.802131417E1,-2.577558279E0,9.067337990E0,3.674514532E0,1.011743455E1
4.802368281E1,-2.630228519E0,9.062549591E0,3.377646208E0,1.002279407E1
4.802605156E1,-2.678110600E0,9.096067429E0,3.066413403E0,9.965621416E0
4.802842104E1,-2.764297962E0,9.122402191E0,2.831791639E0,9.943772365E0
4.803079052E1,-2.804997683E0,9.146343231E0,2.623505116E0,9.919999274E0
4.803315917E1,-2.814574003E0,9.155920029E0,2.439159393E0,9.884442166E0
4.803552786E1,-2.895973444E0,9.187043190E0,2.331425190E0,9.910800582E0
4.803789734E1,-2.965402365E0,9.218166351E0,2.317060471E0,9.956755058E0
4.804026682E1,-3.022860765E0,9.268442154E0,2.398459911E0,1.003963730E1
4.804263552E1,-3.020466566E0,9.347448349E0,2.513376713E0,1.013977669E1
4.804500422E1,-3.037225246E0,9.438423157E0,2.714480877E0,1.027993071E1
4.804737370E1,-2.912732124E0,9.541370392E0,2.934737921E0,1.039877128E1
4.804974318E1,-2.785845041E0,9.641921997E0,3.131054163E0,1.051337684E1
4.805211187E1,-2.579952478E0,9.732896805E0,3.308217525E0,1.059857246E1
4.805448057E1,-2.362089634E0,9.862178802E0,3.487774611E0,1.072411348E1
4.805685005E1,-2.273507833E0,1.003215981E1,3.643391132E0,1.091271585E1
4.805921953E1,-2.242384434E0,1.024762917E1,3.722396374E0,1.113096699E1
4.806158818E1,-2.247172832E0,1.049422073E1,3.815766573E0,1.139028222E1
4.806395687E1,-2.218443632E0,1.071447754E1,3.822948694E0,1.159036056E1
4.806632641E1,-2.228019714E0,1.096825218E1,3.818160295E0,1.182560678E1
4.806869588E1,-2.168167591E0,1.118611526E1,3.777460814E0,1.200413827E1
4.807106453E1,-2.055644751E0,1.141834259E1,3.734366894E0,1.218809743E1
4.807343323E1,-1.902422428E0,1.167211723E1,3.727184772E0,1.239957411E1
4.807580271E1,-1.708500624E0,1.190913296E1,3.708031893E0,1.258951638E1
4.807817219E1,-1.483455181E0,1.216769600E1,3.667332172E0,1.279463913E1
4.808054088E1,-1.244045258E0,1.245977592E1,3.621844530E0,1.303500758E1
4.808290958E1,-1.074064255E0,1.275424957E1,3.552415371E0,1.328322819E1
4.808527906E1,-7.867723703E-1,1.306069469E1,3.559597731E0,1.355992230E1
4.808764854E1,-5.713036060E-1,1.334798717E1,3.485380650E0,1.380735412E1
4.809001719E1,-3.869579136E-1,1.364246082E1,3.387222767E0,1.406199672E1
4.809238594E1,-2.385238111E-1,1.383877659E1,3.241182804E0,1.421526985E1
4.809475542E1,-1.451539695E-1,1.397045231E1,3.049654722E0,1.430017487E1
4.809712490E1,-7.572510839E-2,1.405424595E1,2.827003479E0,1.433595174E1
4.809949354E1,-5.896639824E-2,1.403030491E1,2.549288273E0,1.426014739E1
4.810186224E1,-4.938998818E-2,1.386032391E1,2.259602308E0,1.404339064E1
4.810423172E1,-1.523362398E-1,1.361851978E1,1.895699263E0,1.375067137E1
4.810660120E1,-2.696471512E-1,1.324743366E1,1.512643337E0,1.333624003E1
4.810896990E1,-4.013225138E-1,1.274706841E1,1.086493850E0,1.279958130E1
4.811133859E1,-6.957967281E-1,1.227782440E1,6.148563623E-1,1.231288567E1
4.811370807E1,-9.352065325E-1,1.171999931E1,1.887068003E-1,1.175876717E1
4.811607755E1,-1.193769336E0,1.120526791E1,-1.656198204E-1,1.126989547E1
4.811844625E1,-1.409238100E0,1.066420174E1,-4.888231754E-1,1.076801276E1
4.812081495E1,-1.509790301E0,1.014707661E1,-7.665386200E-1,1.028738120E1
4.812318443E1,-1.579219103E0,9.685014725E0,-9.389137030E-1,9.857738186E0
4.812555391E1,-1.607948303E0,9.309142113E0,-1.106500626E0,9.511570231E0
4.812792255E1,-1.567248702E0,9.024244308E0,-1.166353106E0,9.233289414E0
4.813029125E1,-1.507396102E0,8.780046463E0,-1.159170866E0,8.983603731E0
4.813266078E1,-1.349385619E0,8.578942299E0,-1.178323627E0,8.763991048E0
4.813503026E1,-1.145887256E0,8.413748741E0,-1.192688227E0,8.574772923E0
4.813739891E1,-9.184478521E-1,8.274891853E0,-1.159170866E0,8.406013249E0
4.813976760E1,-6.670675278E-1,8.152791977E0,-1.125653505E0,8.257123707E0
4.814213708E1,-3.941402733E-1,8.021117210E0,-1.132835746E0,8.110301146E0
4.814450656E1,-2.002182305E-1,7.879865170E0,-1.106500626E0,7.959692586E0
4.814687526E1,6.792081892E-2,7.707489967E0,-1.108894825E0,7.787147268E0
4.814924396E1,2.259313464E-1,7.575814724E0,-1.101712465E0,7.658836991E0
4.815161344E1,3.767595589E-1,7.465685844E0,-1.099318385E0,7.555588250E0
4.815398292E1,4.653412104E-1,7.393863201E0,-1.123259306E0,7.493161345E0
4.815635156E1,4.461884499E-1,7.326828003E0,-1.101712465E0,7.422618344E0
4.815872031E1,3.911241591E-1,7.312463284E0,-1.020313025E0,7.393655121E0
4.816108979E1,3.193011880E-1,7.312463284E0,-9.149727225E-1,7.376398010E0
4.816345927E1,2.019903660E-1,7.317252159E0,-7.928736806E-1,7.362854605E0
4.816582792E1,1.612906903E-1,7.281340599E0,-7.066861391E-1,7.317331543E0
4.816819661E1,2.003884315E-2,7.300493240E0,-5.271286964E-1,7.319526472E0
4.817056614E1,-6.375458837E-2,7.295704842E0,-3.739064336E-1,7.305558145E0
4.817293562E1,-1.283952892E-1,7.365134239E0,-2.111077011E-1,7.369277724E0
4.817530427E1,-1.355775595E-1,7.494414806E0,-2.915619314E-2,7.495697743E0
4.817767297E1,-7.572510839E-2,7.642848969E0,1.049133390E-1,7.643944103E0
4.818004245E1,7.031491399E-2,7.836771011E0,2.006772608E-1,7.839655314E0
4.818241193E1,2.833897173E-1,8.076181412E0,2.246182710E-1,8.084272960E0
4.818478062E1,5.036467910E-1,8.313197136E0,2.437710613E-1,8.332006423E0
4.818714932E1,7.430566549E-1,8.511906624E0,2.437710613E-1,8.547754787E0
4.818951880E1,9.896488190E-1,8.701041222E0,2.413769513E-1,8.760467223E0
4.819188828E1,1.190753102E0,8.878204346E0,2.437710613E-1,8.961017224E0
4.819425693E1,1.372704625E0,9.057762146E0,2.940471768E-1,9.165906219E0
4.819662562E1,1.535503387E0,9.184649467E0,3.395349979E-1,9.318306740E0
4.819899516E1,1.691119671E0,9.335476875E0,3.993875384E-1,9.495816165E0
4.820136463E1,1.789277792E0,9.414482117E0,4.472694397E-1,9.593437262E0
4.820373328E1,1.887435794E0,9.481516838E0,5.166983008E-1,9.681350761E0
4.820610198E1,1.997564316E0,9.546157837E0,5.621861815E-1,9.769106712E0
4.820847146E1,2.014323235E0,9.538974762E0,6.316150427E-1,9.769773547E0
4.821084094E1,1.971229315E0,9.541370392E0,6.914675832E-1,9.767375358E0
4.821320963E1,1.961652994E0,9.550946236E0,8.327193856E-1,9.785810035E0
4.821557833E1,1.940105915E0,9.500670433E0,9.380597472E-1,9.742007274E0
4.821794781E1,1.937711954E0,9.471940994E0,1.009882569E0,9.720712763E0
4.822031729E1,1.829977512E0,9.486305237E0,1.062552810E0,9.719455911E0
4.822268599E1,1.691119671E0,9.522216797E0,1.057764530E0,9.728893271E0
4.822505469E1,1.461286187E0,9.622769356E0,1.012276649E0,9.785588966E0
4.822742417E1,1.260182023E0,9.711351395E0,9.165129066E-1,9.835568136E0
4.822979364E1,1.044713140E0,9.816691399E0,7.704728246E-1,9.902145421E0
4.823216229E1,7.885445356E-1,9.948366165E0,5.741567016E-1,9.996071616E0
4.823453099E1,4.964644909E-1,1.007285881E1,3.634760380E-1,1.009163398E1
4.823690047E1,1.588965803E-1,1.022368813E1,1.097015291E-1,1.022551130E1
4.823926995E1,-1.283952892E-1,1.037451553E1,-1.584375203E-1,1.037651966E1
4.824163864E1,-4.803278148E-1,1.052534389E1,-5.127641559E-1,1.054876798E1
4.824400734E1,-8.681718111E-1,1.066899014E1,-9.125786424E-1,1.074308487E1
4.824637682E1,-1.253621697E0,1.083657742E1,-1.353092790E0,1.099244457E1
4.824874630E1,-1.696530104E0,1.100655842E1,-1.793606997E0,1.128005180E1
4.825111500E1,-2.175349712E0,1.120766163E1,-2.303550005E0,1.164689522E1
4.825348370E1,-2.603893280E0,1.138961411E1,-2.933197975E0,1.204604583E1
4.825585318E1,-2.939067364E0,1.152847099E1,-3.546087265E0,1.241444704E1
4.825822266E1,-3.262270451E0,1.161944675E1,-4.158976555E0,1.276522767E1
4.826059130E1,-3.487315893E0,1.164099407E1,-4.678495884E0,1.302161430E1
4.826296000E1,-3.662085056E0,1.164099407E1,-5.231532574E0,1.327752021E1
4.826532953E1,-3.736302137E0,1.159071827E1,-5.755840302E0,1.346975877E1
4.826769901E1,-3.697996378E0,1.152368259E1,-6.268177509E0,1.362939790E1
4.827006766E1,-3.595050335E0,1.140397835E1,-6.730238438E0,1.372119596E1
4.827243635E1,-3.451404333E0,1.128666782E1,-7.079776764E0,1.376315013E1
4.827480583E1,-3.243117809E0,1.113823318E1,-7.436497211E0,1.377967860E1
4.827717531E1,-2.907943964E0,1.095388794E1,-7.716607094E0,1.371093812E1
4.827954401E1,-2.366877556E0,1.072165966E1,-7.845888138E0,1.349496409E1
4.828191271E1,-1.775535345E0,1.041282082E1,-7.843494415E0,1.315673849E1
4.828428219E1,-1.282350898E0,1.005370712E1,-7.783641815E0,1.277914436E1
4.828665167E1,-9.184478521E-1,9.692197800E0,-7.592113972E0,1.234594829E1
4.828902031E1,-6.766438484E-1,9.416875839E0,-7.350309849E0,1.196505129E1
4.829138906E1,-5.425744057E-1,9.148736954E0,-7.058229923E0,1.156773031E1
4.829375854E1,-4.851159751E-1,8.926086426E0,-6.648838997E0,1.114079963E1
4.829612802E1,-4.539926946E-1,8.748923302E0,-6.196354389E0,1.073054407E1
4.829849667E1,-4.683572948E-1,8.610065460E0,-5.758234501E0,1.036869569E1
4.830086536E1,-5.018746853E-1,8.425720215E0,-5.418272495E0,1.003007060E1
4.830323484E1,-5.258157253E-1,8.238980293E0,-5.126192093E0,9.717773604E0
4.830560432E1,-5.401802063E-1,8.102516174E0,-4.913117409E0,9.491116145E0
4.830797302E1,-5.617271662E-1,7.853529930E0,-4.731165886E0,9.185717196E0
4.831034172E1,-5.736976862E-1,7.580602646E0,-4.479785919E0,8.824009712E0
4.831271120E1,-6.167914867E-1,7.386680603E0,-4.173340797E0,8.506483144E0
4.831508068E1,-6.742497683E-1,7.223882198E0,-3.850137711E0,8.213564826E0
4.831744937E1,-7.652255297E-1,7.113753319E0,-3.567634344E0,7.994940350E0
4.831981807E1,-8.585953712E-1,7.061082840E0,-3.273159981E0,7.830048093E0
4.832218755E1,-9.112654924E-1,7.006019115E0,-2.909256935E0,7.640581428E0
4.832455703E1,-9.495711327E-1,6.998836517E0,-2.547748089E0,7.508423154E0
4.832692568E1,-1.035758734E0,7.051506996E0,-2.246091604E0,7.472715341E0
4.832929437E1,-1.093217134E0,7.142482281E0,-1.982740760E0,7.492759022E0
4.833166391E1,-1.119552135E0,7.202334881E0,-1.764877796E0,7.499454537E0
4.833403338E1,-1.074064255E0,7.281340599E0,-1.575744033E0,7.526918639E0
4.833640203E1,-1.059699655E0,7.348374844E0,-1.422521710E0,7.559440734E0
4.833877073E1,-1.002241254E0,7.401044846E0,-1.309999108E0,7.582614984E0
4.834114021E1,-9.304183722E-1,7.472867966E0,-1.190294027E0,7.624056260E0
4.834350969E1,-8.753541708E-1,7.520750046E0,-1.190294027E0,7.664510816E0
4.834587838E1,-7.819843292E-1,7.587784767E0,-1.168747187E0,7.716990809E0
4.834824708E1,-6.718556881E-1,7.709884167E0,-1.070589185E0,7.812801363E0
4.835061656E1,-5.521507263E-1,7.803254128E0,-9.317314029E-1,7.878056157E0
4.835298604E1,-4.515986145E-1,7.896623611E0,-8.192087412E-1,7.951836815E0
4.835535469E1,-3.917461336E-1,8.011540413E0,-6.492277384E-1,8.047343753E0
4.835772338E1,-3.845638335E-1,8.124062538E0,-4.864290953E-1,8.147692602E0
4.836009292E1,-4.396281540E-1,8.210250854E0,-3.260244429E-1,8.228473974E0
4.836246240E1,-4.731455147E-1,8.329955101E0,-2.637778819E-1,8.347550385E0
4.836483104E1,-5.114510059E-1,8.466419220E0,-1.680139154E-1,8.483517267E0
4.836719974E1,-5.473625660E-1,8.569364548E0,-1.177378520E-1,8.587635107E0
4.836956922E1,-5.042687654E-1,8.665128708E0,-1.081614494E-1,8.680463203E0
4.837193870E1,-5.186333656E-1,8.722587585E0,-4.352079332E-2,8.738100984E0
4.837430740E1,-4.779336751E-1,8.801592827E0,-2.821102738E-3,8.814559821E0
4.837667609E1,-4.132929742E-1,8.875809669E0,-7.609307766E-3,8.885429999E0
4.837904557E1,-2.816175520E-1,8.918904305E0,-1.000340283E-2,8.923354891E0
4.838141505E1,-1.379716694E-1,8.918904305E0,-4.591487348E-2,8.920089593E0
4.838378375E1,-3.902137280E-3,8.926086426E0,-1.273142397E-1,8.926995184E0
4.838615245E1,1.517142802E-1,8.933267593E0,-1.728021204E-1,8.936226703E0
4.838852193E1,2.594487369E-1,8.894963264E0,-2.278663814E-1,8.901663227E0
4.839089141E1,3.791536689E-1,8.882991791E0,-2.901129723E-1,8.895811722E0
4.839326005E1,4.581589103E-1,8.863840103E0,-3.571477234E-1,8.882855704E0
4.839562875E1,5.204055309E-1,8.832715988E0,-4.098178744E-1,8.857519085E0
4.839799823E1,5.754697323E-1,8.806381226E0,-4.816408753E-1,8.838296987E0
4.840036771E1,6.137753725E-1,8.818351746E0,-5.869811773E-1,8.859153155E0
4.840273641E1,6.712337136E-1,8.827927589E0,-6.588041782E-1,8.877887314E0
4.840510510E1,7.239038944E-1,8.847081184E0,-7.976618409E-1,8.912415315E0
4.840747458E1,7.550271749E-1,8.875809669E0,-9.006081223E-1,8.953276401E0
4.840984406E1,7.981209755E-1,8.878204346E0,-9.604606032E-1,8.965600597E0
4.841221276E1,8.364264965E-1,8.894963264E0,-1.022707224E0,8.992547516E0
4.841458146E1,9.130376577E-1,8.897356987E0,-1.087347865E0,9.009934767E0
4.841695094E1,9.728901386E-1,8.921298027E0,-1.116077065E0,9.043323599E0
4.841932042E1,1.032742620E0,8.904539108E0,-1.154382586E0,9.038250561E0
4.842168906E1,1.104565501E0,8.909326553E0,-1.132835746E0,9.048728165E0
4.842405776E1,1.183570862E0,8.911722183E0,-1.207052827E0,9.070645445E0
4.842642729E1,1.257787943E0,8.914115906E0,-1.209446907E0,9.083295366E0
4.842879677E1,1.367916465E0,8.976362228E0,-1.230993748E0,9.163057345E0
4.843116542E1,1.451709867E0,9.014668465E0,-1.219023347E0,9.211825388E0
4.843353411E1,1.523532867E0,9.024244308E0,-1.156776667E0,9.224763953E0
4.843590359E1,1.597749829E0,9.091279030E0,-1.130441666E0,9.299572962E0
4.843827307E1,1.645631790E0,9.117613792E0,-1.068195105E0,9.326308275E0
4.844064177E1,1.652814269E0,9.124795914E0,-9.844015241E-1,9.325381592E0
4.844301047E1,1.640843749E0,9.136767387E0,-8.982140422E-1,9.326289453E0
4.844537995E1,1.573808908E0,9.120008469E0,-8.239969611E-1,9.291415389E0
4.844774943E1,1.456498146E0,9.143948555E0,-7.378094196E-1,9.288570652E0
4.845011812E1,1.339187264E0,9.146343231E0,-6.851392388E-1,9.269219644E0
4.845248682E1,1.173994422E0,9.155920029E0,-5.726165771E-1,9.248622828E0
4.845485630E1,9.992252588E-1,9.179861069E0,-5.319169164E-1,9.249391113E0
4.845722578E1,8.268501759E-1,9.184649467E0,-4.768526554E-1,9.234113683E0
4.845959443E1,6.353222132E-1,9.232530594E0,-4.505175948E-1,9.265323609E0
4.846196312E1,4.150651395E-1,9.275625229E0,-4.002414942E-1,9.293529777E0
4.846433260E1,2.091726512E-1,9.325901031E0,-4.170001745E-1,9.337562444E0
4.846670208E1,-1.508027315E-3,9.354630470E0,-4.050297141E-1,9.363394821E0
4.846907078E1,-2.074005306E-1,9.402511597E0,-3.739064336E-1,9.412228500E0
4.847143948E1,-3.701992333E-1,9.474334717E0,-3.691182137E-1,9.488746706E0
4.847380896E1,-4.252634943E-1,9.565311432E0,-4.553057551E-1,9.585579542E0
4.847617844E1,-5.138452053E-1,9.680227280E0,-5.390992165E-1,9.708834381E0
4.847854713E1,-5.306038857E-1,9.790355682E0,-6.492277384E-1,9.826194662E0
4.848091583E1,-5.736976862E-1,9.852602005E0,-7.234448195E-1,9.895770193E0
4.848328531E1,-5.641212463E-1,9.910060883E0,-8.599084020E-1,9.963281685E0
4.848565479E1,-5.736976862E-1,9.967518806E0,-9.820075035E-1,1.003219313E1
4.848802344E1,-5.928504467E-1,9.943577766E0,-1.056224585E0,1.001707646E1
4.849039213E1,-5.713036060E-1,9.917243004E0,-1.104106545E0,9.994856071E0
4.849276167E1,-5.090570450E-1,9.895695686E0,-1.156776667E0,9.976074601E0
4.849513114E1,-4.108989537E-1,9.910060883E0,-1.219023347E0,9.993205820E0
4.849749979E1,-3.127408922E-1,9.919636726E0,-1.295634389E0,1.000877955E1
4.849986849E1,-2.121887505E-1,9.895695686E0,-1.439280391E0,1.000206705E1
4.850223797E1,-1.307893693E-1,9.866967201E0,-1.520679832E0,9.984318442E0
4.850460745E1,-9.727200866E-2,9.811903000E0,-1.535044312E0,9.931730129E0
4.850697614E1,-1.260011494E-1,9.740079880E0,-1.563773513E0,9.865618073E0
4.850934484E1,-1.451539695E-1,9.680227280E0,-1.587714553E0,9.810642556E0
4.851171432E1,-1.619126499E-1,9.627556801E0,-1.578138232E0,9.757386225E0
4.851408380E1,-2.002182305E-1,9.591646194E0,-1.561379433E0,9.719962438E0
4.851645245E1,-1.930359304E-1,9.577280998E0,-1.558985353E0,9.705256798E0
4.851882120E1,-2.433120310E-1,9.582069397E0,-1.570955753E0,9.713040546E0
4.852119068E1,-3.390759528E-1,9.603615761E0,-1.520679832E0,9.729176498E0
4.852356016E1,-3.797756135E-1,9.632345200E0,-1.496738791E0,9.755333442E0
4.852592880E1,-4.420221746E-1,9.682621002E0,-1.484768271E0,9.805767175E0
4.852829750E1,-5.282098055E-1,9.742473602E0,-1.463221431E0,9.865891467E0
4.853066698E1,-5.952445269E-1,9.797537804E0,-1.422521710E0,9.918146555E0
4.853303646E1,-6.742497683E-1,9.845419884E0,-1.367457390E0,9.962772965E0
4.853540516E1,-7.293140888E-1,9.926818848E0,-1.355486870E0,1.004544554E1
4.853777385E1,-7.676196098E-1,9.977094650E0,-1.321969509E0,1.009352569E1
4.854014333E1,-8.322602510E-1,1.005370712E1,-1.324363708E0,1.017465593E1
4.854251281E1,-9.256302118E-1,1.011355877E1,-1.290846348E0,1.023753616E1
4.854488151E1,-9.447829723E-1,1.019495773E1,-1.262117028E0,1.031613869E1
4.854725021E1,-9.615416527E-1,1.028114605E1,-1.238176107E0,1.039998108E1
4.854961969E1,-9.759062529E-1,1.034339333E1,-1.204658747E0,1.045893786E1
4.855198917E1,-9.711179733E-1,1.041042709E1,-1.154382586E0,1.051915688E1
4.855435781E1,-9.759062529E-1,1.049661541E1,-1.163959026E0,1.060594780E1
4.855672651E1,-9.423888922E-1,1.056365013E1,-1.111288786E0,1.066366558E1
4.855909604E1,-9.352065325E-1,1.062829018E1,-1.140017986E0,1.073008874E1
4.856146552E1,-9.016891718E-1,1.071447754E1,-1.147200346E0,1.081337787E1
4.856383417E1,-8.945069313E-1,1.075996590E1,-1.161564946E0,1.085938497E1
4.856620286E1,-8.777481318E-1,1.083897114E1,-1.192688227E0,1.093966372E1
4.856857234E1,-8.538073301E-1,1.087009430E1,-1.216629267E0,1.097124076E1
4.857094182E1,-7.939547300E-1,1.095867634E1,-1.276481628E0,1.106129995E1
4.857331052E1,-7.388905287E-1,1.105204582E1,-1.389004350E0,1.116346761E1
4.857567922E1,-6.598851681E-1,1.117653942E1,-1.525467873E0,1.129944840E1
4.857804870E1,-6.239737272E-1,1.125075626E1,-1.673902035E0,1.139169907E1
4.858041818E1,-6.024267673E-1,1.133215523E1,-1.824730277E0,1.149392451E1
4.858278682E1,-5.377861261E-1,1.145664883E1,-1.954011679E0,1.163452525E1
4.858515552E1,-4.922982752E-1,1.154283619E1,-2.150327682E0,1.175173749E1
4.858752505E1,-4.396281540E-1,1.165057087E1,-2.339461565E0,1.189126381E1
4.858989453E1,-3.773815930E-1,1.170563507E1,-2.533383608E0,1.198258494E1
4.859226318E1,-3.654110730E-1,1.174872875E1,-2.662664890E0,1.205221709E1
4.859463187E1,-3.079526722E-1,1.176548672E1,-2.815887213E0,1.210168308E1
4.859700135E1,-2.624647915E-1,1.178464031E1,-2.945168495E0,1.214992397E1
4.859937083E1,-2.121887505E-1,1.179900455E1,-3.052902937E0,1.218941134E1
4.860173953E1,-1.475480795E-1,1.183491611E1,-3.134302378E0,1.224380910E1
4.860410823E1,-8.530148864E-2,1.182294559E1,-3.222883940E0,1.225464401E1
4.860647771E1,-3.502541780E-2,1.181815720E1,-3.280342340E0,1.226501986E1
4.860884719E1,-8.690357208E-3,1.180858135E1,-3.313859701E0,1.226475989E1
4.861121588E1,-4.220771790E-2,1.180858135E1,-3.344983101E0,1.227327532E1
4.861358458E1,-5.417820811E-2,1.178464031E1,-3.316253901E0,1.224247616E1
4.861595406E1,-1.331834793E-1,1.173436356E1,-3.277948380E0,1.218433303E1
4.861832354E1,-2.193709910E-1,1.172239304E1,-3.239642620E0,1.216379490E1
4.862069219E1,-3.103467524E-1,1.168408775E1,-3.146272898E0,1.210426598E1
4.862306088E1,-4.085048139E-1,1.166732883E1,-2.985868216E0,1.205026337E1
4.862543042E1,-5.186333656E-1,1.166014671E1,-2.815887213E0,1.200654916E1
4.862779990E1,-6.120032072E-1,1.165296459E1,-2.609994888E0,1.195734941E1
4.863016854E1,-7.125554085E-1,1.164099407E1,-2.380161285E0,1.190317798E1
4.863253724E1,-8.059252501E-1,1.162902355E1,-2.179056883E0,1.185883608E1
4.863490672E1,-8.992952108E-1,1.167211723E1,-1.930070639E0,1.186474716E1
4.863727620E1,-9.687238932E-1,1.168887615E1,-1.740936756E0,1.185744966E1
4.863964490E1,-1.021394134E0,1.170563507E1,-1.556591153E0,1.185276822E1
4.864201359E1,-1.121946335E0,1.172718239E1,-1.420127511E0,1.186601586E1
4.864438307E1,-1.205739737E0,1.173675823E1,-1.242964268E0,1.186382157E1
4.864675255E1,-1.313474178E0,1.174154568E1,-1.132835746E0,1.186896904E1
4.864912120E1,-1.430785060E0,1.173915195E1,-9.628546834E-1,1.186515586E1
4.865148995E1,-1.500213861E0,1.172478771E1,-8.335733414E-1,1.184973135E1
4.865385943E1,-1.576825023E0,1.175591087E1,-7.378094196E-1,1.188411462E1
4.865622891E1,-1.588795543E0,1.182055187E1,-6.755628586E-1,1.194596597E1
4.865859755E1,-1.591189623E0,1.187322235E1,-6.420454979E-1,1.199656267E1
4.866096625E1,-1.605554223E0,1.192589188E1,-6.013457775E-1,1.204849858E1
4.866333578E1,-1.658224463E0,1.194025612E1,-5.462815166E-1,1.206722205E1
4.866570526E1,-1.660618544E0,1.203841496E1,-5.582519770E-1,1.216522642E1
4.866807390E1,-1.557672262E0,1.216051388E1,-6.492277384E-1,1.227704921E1
4.867044260E1,-1.442755580E0,1.227782440E1,-7.904795408E-1,1.238754914E1
4.867281208E1,-1.346991539E0,1.244062328E1,-9.867956638E-1,1.255218147E1
4.867518156E1,-1.253621697E0,1.259863377E1,-1.197476387E0,1.271735388E1
4.867755026E1,-1.167434216E0,1.278058529E1,-1.487162471E0,1.291967164E1
4.867991896E1,-1.038152814E0,1.295056629E1,-1.784030676E0,1.311402661E1
4.868228844E1,-9.495711327E-1,1.310857677E1,-2.068928480E0,1.330477115E1
4.868465792E1,-7.843784094E-1,1.327376938E1,-2.377767086E0,1.350784880E1
4.868702656E1,-5.832740068E-1,1.342459774E1,-2.667453051E0,1.369946491E1
4.868939526E1,-3.582287729E-1,1.356824398E1,-2.928409815E0,1.388528561E1
4.869176479E1,-1.307893693E-1,1.369513130E1,-3.175002098E0,1.405896033E1
4.869413427E1,1.158027947E-1,1.372864819E1,-3.342588902E0,1.413018372E1
4.869650292E1,2.833897173E-1,1.378131771E1,-3.459899902E0,1.421182377E1
4.869887161E1,4.246415496E-1,1.377413559E1,-3.526934624E0,1.422485148E1
4.870124109E1,5.323759913E-1,1.371907234E1,-3.536510706E0,1.417756249E1
4.870361057E1,6.425045729E-1,1.359218502E1,-3.495811224E0,1.404923492E1
4.870597927E1,7.406625748E-1,1.343896198E1,-3.404835463E0,1.388334199E1
4.870834797E1,8.364264965E-1,1.325940514E1,-3.273159981E0,1.368301904E1
4.871071745E1,9.441609383E-1,1.307505894E1,-3.194154739E0,1.349263616E1
4.871308693E1,1.094989181E0,1.292183685E1,-3.141484499E0,1.334323026E1
4.871545562E1,1.219482303E0,1.275664425E1,-3.057691097E0,1.317454304E1
4.871782432E1,1.394251466E0,1.257708740E1,-3.007415056E0,1.300659871E1
4.872019380E1,1.566626549E0,1.243583488E1,-2.945168495E0,1.287549321E1
4.872256328E1,1.707878470E0,1.225867176E1,-2.909256935E0,1.271438784E1
4.872493193E1,1.877859473E0,1.216051388E1,-2.918833256E0,1.264610776E1
4.872730062E1,1.995170355E0,1.209826660E1,-2.983474016E0,1.261942458E1
4.872967016E1,2.074175596E0,1.205038548E1,-3.103178978E0,1.261521757E1
4.873203963E1,2.066993237E0,1.205517292E1,-3.220489740E0,1.264797254E1
4.873440828E1,2.023899555E0,1.207672024E1,-3.352165222E0,1.269568245E1
4.873677698E1,1.966441035E0,1.214854336E1,-3.471870184E0,1.278701993E1
4.873914646E1,1.825189233E0,1.223951912E1,-3.603545666E0,1.288885896E1
4.874151594E1,1.628873229E0,1.232810020E1,-3.744797468E0,1.298686994E1
4.874388463E1,1.377492785E0,1.249089909E1,-3.876472712E0,1.315093483E1
4.874625333E1,1.078230500E0,1.262257481E1,-3.974631071E0,1.327741194E1
4.874862281E1,7.047511339E-1,1.273509693E1,-4.068000793E0,1.338760615E1
4.875099229E1,3.097248077E-1,1.276382637E1,-4.127853394E0,1.341828479E1
4.875336094E1,-1.116365790E-1,1.281410313E1,-4.163764477E0,1.347407274E1
4.875572969E1,-5.665153265E-1,1.283804321E1,-4.221222878E0,1.352608649E1
4.875809917E1,-1.035758734E0,1.275903797E1,-4.338533878E0,1.351623921E1
4.876046864E1,-1.512184381E0,1.266566753E1,-4.451056480E0,1.350991264E1
4.876283729E1,-1.931151628E0,1.250765800E1,-4.558790684E0,1.345189310E1
4.876520599E1,-2.364483595E0,1.228021812E1,-4.613855362E0,1.332974873E1
4.876757547E1,-2.635016680E0,1.205517292E1,-4.611460686E0,1.317330925E1
4.876994495E1,-2.936672926E0,1.181097507E1,-4.570761204E0,1.300057837E1
4.877231365E1,-3.171294689E0,1.156917095E1,-4.477391243E0,1.280429064E1
4.877468234E1,-3.384369612E0,1.133933830E1,-4.439085960E0,1.263883044E1
4.877705182E1,-3.563926935E0,1.116456795E1,-4.412750721E0,1.252284000E1
4.877942130E1,-3.724331617E0,1.103768063E1,-4.424721241E0,1.246110740E1
