"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.661276829E1,-1.454725981E0,6.225543022E0,9.975781441E0,1.184862139E1
3.661513792E1,-1.473878741E0,6.218360424E0,9.887200356E0,1.177272508E1
3.661750751E1,-1.512184381E0,6.237513065E0,9.815377235E0,1.172752749E1
3.661987631E1,-1.524154902E0,6.223148346E0,9.745948792E0,1.166336750E1
3.662224511E1,-1.514578581E0,6.194419384E0,9.628637314E0,1.154882835E1
3.662461474E1,-1.461908340E0,6.189631462E0,9.530479431E0,1.145769400E1
3.662698438E1,-1.373326659E0,6.180055141E0,9.446686745E0,1.137185113E1
3.662935318E1,-1.320656538E0,6.117808342E0,9.353316307E0,1.125416539E1
3.663172199E1,-1.246439457E0,6.110626221E0,9.257553101E0,1.116224232E1
3.663409162E1,-1.160251856E0,6.057956219E0,9.204882622E0,1.108038276E1
3.663646126E1,-1.069276214E0,6.043591499E0,9.173758507E0,1.103749043E1
3.663883006E1,-1.009423614E0,6.057956219E0,9.142635345E0,1.101387991E1
3.664119886E1,-9.471770525E-1,6.036408901E0,9.051659584E0,1.092098521E1
3.664356850E1,-8.514131308E-1,5.998103619E0,8.948713303E0,1.080655454E1
3.664593813E1,-7.771960497E-1,5.931068420E0,8.838585854E0,1.067249766E1
3.664830693E1,-6.694616079E-1,5.933462620E0,8.773944855E0,1.061302341E1
3.665067574E1,-5.449684858E-1,5.899945736E0,8.819432259E0,1.062491109E1
3.665304537E1,-4.539926946E-1,5.842486858E0,8.843373299E0,1.060877059E1
3.665541501E1,-3.055585921E-1,5.796998978E0,8.960684776E0,1.067672398E1
3.665778381E1,-1.738831699E-1,5.739540577E0,9.032507896E0,1.070321262E1
3.666015261E1,-9.008967876E-2,5.672505856E0,9.173758507E0,1.078625440E1
3.666252225E1,-1.826670766E-2,5.629412174E0,9.389227867E0,1.094752095E1
3.666489188E1,3.679752350E-2,5.583924294E0,9.621456146E0,1.112447675E1
3.666726068E1,7.989132404E-2,5.521677494E0,9.913536072E0,1.134784131E1
3.666962948E1,1.086204946E-1,5.459431171E0,1.014815807E1,1.152398800E1
3.667199912E1,1.277732998E-1,5.445066452E0,1.040193176E1,1.174160377E1
3.667436876E1,1.062263995E-1,5.397184372E0,1.058867168E1,1.188532083E1
3.667673756E1,9.665001929E-2,5.303814411E0,1.088075161E1,1.210498014E1
3.667910636E1,7.031491399E-2,5.155380726E0,1.113691998E1,1.227248472E1
3.668147600E1,7.270902395E-2,5.038070202E0,1.138351250E1,1.244876680E1
3.668384563E1,9.186181426E-2,4.892030239E0,1.163249874E1,1.261964443E1
3.668621443E1,9.186181426E-2,4.736413479E0,1.180008602E1,1.271550555E1
3.668858324E1,1.110146046E-1,4.580797195E0,1.193176079E1,1.278135136E1
3.669095287E1,5.834442377E-2,4.417997837E0,1.200597763E1,1.279318599E1
3.669332251E1,-1.347854733E-2,4.252805710E0,1.208258915E1,1.280919586E1
3.669569131E1,-4.220771790E-2,4.111553669E0,1.216398907E1,1.284014350E1
3.669806011E1,-1.212129593E-1,3.977483988E0,1.228129959E1,1.290989508E1
3.670042974E1,-2.026123703E-1,3.857779026E0,1.228608799E1,1.287910979E1
3.670279938E1,-2.768293917E-1,3.757226944E0,1.231960487E1,1.288278126E1
3.670516818E1,-3.582287729E-1,3.635128021E0,1.229805756E1,1.282905699E1
3.670753699E1,-4.468103945E-1,3.546546221E0,1.217356491E1,1.268752585E1
3.670990662E1,-5.162392855E-1,3.457964420E0,1.210174179E1,1.259667318E1
3.671227626E1,-6.143972874E-1,3.489088058E0,1.176656818E1,1.228834189E1
3.671464506E1,-6.263678074E-1,3.431629419E0,1.139548302E1,1.191744311E1
3.671701386E1,-7.053730488E-1,3.350230217E0,1.120874310E1,1.171996226E1
3.671938350E1,-7.652255297E-1,3.244889736E0,1.117522526E1,1.166192690E1
3.672175308E1,-8.657776117E-1,3.189825535E0,1.126141357E1,1.173643871E1
3.672412188E1,-9.591475725E-1,3.156308174E0,1.133563042E1,1.180587829E1
3.672649074E1,-1.074064255E0,3.149125814E0,1.135717678E1,1.183452880E1
3.672886037E1,-1.177010536E0,3.129972935E0,1.132844734E1,1.181168081E1
3.673122995E1,-1.330232859E0,3.144337654E0,1.125423050E1,1.176070078E1
3.673359876E1,-1.449937820E0,3.153913975E0,1.112255573E1,1.165164105E1
3.673596761E1,-1.560066462E0,3.170672655E0,1.103157997E1,1.158372691E1
3.673833725E1,-1.667800784E0,3.216160774E0,1.089750957E1,1.148394377E1
3.674070683E1,-1.718076944E0,3.264042616E0,1.079695797E1,1.140964785E1
3.674307563E1,-1.758776426E0,3.302348137E0,1.072513485E1,1.135901912E1
3.674544448E1,-1.761170626E0,3.362200737E0,1.060542965E1,1.126415793E1
3.674781412E1,-1.737229586E0,3.419658899E0,1.046896648E1,1.114949743E1
3.675018370E1,-1.734835625E0,3.496270180E0,1.034686756E1,1.105853644E1
3.675255251E1,-1.713288546E0,3.565699100E0,1.021758556E1,1.095667023E1
3.675492131E1,-1.713288546E0,3.630339861E0,1.007154560E1,1.084208264E1
3.675729094E1,-1.674983025E0,3.733285904E0,9.872836113E0,1.068718320E1
3.675966058E1,-1.605554223E0,3.773985863E0,9.659760475E0,1.049436735E1
3.676202938E1,-1.528943062E0,3.831444025E0,9.477809906E0,1.033665859E1
3.676439818E1,-1.433179140E0,3.874537706E0,9.341345787E0,1.021404846E1
3.676676782E1,-1.301503658E0,3.898478746E0,9.269522667E0,1.013982735E1
3.676913745E1,-1.200951576E0,3.900872707E0,9.221640587E0,1.008453012E1
3.677150626E1,-1.026182294E0,3.924813747E0,9.161788940E0,1.001975996E1
3.677387506E1,-9.423888922E-1,3.931996346E0,9.097147942E0,9.955239463E0
3.677624469E1,-8.202897310E-1,3.934390306E0,8.936743736E0,9.798861716E0
3.677861433E1,-7.293140888E-1,3.967907667E0,8.824220657E0,9.702734692E0
3.678098313E1,-6.215796471E-1,3.958331347E0,8.745215416E0,9.619435585E0
3.678335193E1,-5.234215260E-1,3.965513468E0,8.675786972E0,9.553457319E0
3.678572157E1,-4.396281540E-1,3.953542948E0,8.620722771E0,9.494242247E0
3.678809120E1,-3.294995725E-1,3.958331347E0,8.498623848E0,9.381021497E0
3.679046001E1,-2.720411718E-1,3.920025826E0,8.357371330E0,9.235056276E0
3.679282881E1,-1.834595203E-1,3.896084785E0,8.256819725E0,9.131714298E0
3.679519844E1,-1.427598894E-1,3.903266907E0,8.151478767E0,9.038942362E0
3.679756808E1,-1.116365790E-1,3.876931906E0,8.134719849E0,9.012032553E0
3.679993688E1,-1.092424691E-1,3.793138504E0,8.184996605E0,9.021862505E0
3.680230568E1,-8.769559860E-2,3.742862225E0,8.235272408E0,9.046348422E0
3.680467532E1,-9.487786889E-2,3.690192223E0,8.240060806E0,9.029126344E0
3.680704495E1,-1.092424691E-1,3.615974903E0,8.196967125E0,8.959770001E0
3.680941376E1,-1.092424691E-1,3.558516741E0,8.146690369E0,8.890643355E0
3.681178256E1,-1.379716694E-1,3.489088058E0,8.026986122E0,8.753586572E0
3.681415219E1,-1.954300106E-1,3.477117538E0,7.902493000E0,8.635851717E0
3.681652178E1,-2.409179509E-1,3.462752819E0,7.761240959E0,8.502091494E0
3.681889058E1,-3.318937123E-1,3.422053099E0,7.658295155E0,8.394646242E0
3.682125943E1,-4.085048139E-1,3.412476778E0,7.564925194E0,8.309029253E0
3.682362907E1,-4.707513750E-1,3.371777058E0,7.430855751E0,8.173622488E0
3.682599865E1,-5.449684858E-1,3.371777058E0,7.306362629E0,8.065284003E0
3.682836745E1,-6.407324076E-1,3.383747578E0,7.193839550E0,7.975688883E0
3.683073626E1,-7.341022491E-1,3.390929699E0,7.081317425E0,7.885579675E0
3.683310589E1,-8.538073301E-1,3.436417818E0,7.031041145E0,7.872324559E0
3.683547553E1,-9.974532127E-1,3.441205978E0,6.987946987E0,7.852911218E0
3.683784433E1,-1.064487934E0,3.448388338E0,6.906548023E0,7.792619732E0
3.684021313E1,-1.153069496E0,3.455570459E0,6.906548023E0,7.808389210E0
3.684258277E1,-1.200951576E0,3.438811779E0,6.913730145E0,7.814561770E0
3.684495240E1,-1.296715498E0,3.438811779E0,6.949641705E0,7.861578554E0
3.684732120E1,-1.342203379E0,3.424447298E0,6.947247505E0,7.860826744E0
3.684969001E1,-1.406844020E0,3.445993900E0,6.985553265E0,7.915304067E0
3.685205964E1,-1.507396102E0,3.419658899E0,6.983159065E0,7.920279069E0
3.685442928E1,-1.569642782E0,3.402900219E0,7.035829067E0,7.971599528E0
3.685679808E1,-1.629495144E0,3.402900219E0,7.105257988E0,8.044853970E0
3.685916688E1,-1.727653265E0,3.393323898E0,7.165110588E0,8.114076819E0
3.686153652E1,-1.818629026E0,3.381353617E0,7.284815788E0,8.234652688E0
3.686390615E1,-1.923969269E0,3.419658899E0,7.347062111E0,8.329168410E0
3.686627495E1,-1.988610029E0,3.395718098E0,7.452402592E0,8.427560480E0
3.686864376E1,-2.072403431E0,3.400506258E0,7.536196232E0,8.523646663E0
3.687101339E1,-2.103526831E0,3.410082817E0,7.576895714E0,8.571046529E0
3.687338303E1,-2.132256031E0,3.412476778E0,7.627171516E0,8.623529375E0
3.687575183E1,-2.091556311E0,3.402900219E0,7.655900955E0,8.635227683E0
3.687812063E1,-2.072403431E0,3.417264938E0,7.718147755E0,8.691510824E0
3.688049027E1,-2.031703711E0,3.434023619E0,7.710965157E0,8.682126573E0
3.688285985E1,-1.981427670E0,3.414870739E0,7.749270916E0,8.697045332E0
3.688522865E1,-1.902422428E0,3.398112297E0,7.732511997E0,8.657835761E0
3.688759751E1,-1.804264545E0,3.383747578E0,7.742088795E0,8.639737098E0
3.688996714E1,-1.720470905E0,3.390929699E0,7.727724075E0,8.612557329E0
3.689233672E1,-1.610342383E0,3.400506258E0,7.701388836E0,8.571349684E0
3.689470553E1,-1.543307662E0,3.400506258E0,7.655900955E0,8.518101947E0
3.689707433E1,-1.490637541E0,3.431629419E0,7.600836754E0,8.471764876E0
3.689944396E1,-1.418814540E0,3.479511499E0,7.514649391E0,8.401784956E0
3.690181360E1,-1.368538380E0,3.548940182E0,7.442826271E0,8.358441040E0
3.690418240E1,-1.320656538E0,3.601610422E0,7.454796791E0,8.383896858E0
3.690655120E1,-1.270380378E0,3.615974903E0,7.552954674E0,8.469726389E0
3.690892084E1,-1.229680777E0,3.651886463E0,7.696600914E0,8.607325670E0
3.691129048E1,-1.191375136E0,3.718921185E0,7.845035076E0,8.763237121E0
3.691365928E1,-1.169828296E0,3.728497744E0,7.892917156E0,8.807288737E0
3.691602808E1,-1.119552135E0,3.740468264E0,7.871369839E0,8.786521664E0
3.691839771E1,-1.074064255E0,3.785956144E0,7.806728840E0,8.742545003E0
3.692076735E1,-1.038152814E0,3.795532465E0,7.710965157E0,8.656951635E0
3.692313615E1,-9.950590134E-1,3.814685345E0,7.636748314E0,8.594294126E0
3.692550495E1,-9.854826927E-1,3.826655865E0,7.619989872E0,8.583630752E0
3.692787459E1,-9.447829723E-1,3.836232185E0,7.552954674E0,8.523873330E0
3.693024422E1,-9.328125715E-1,3.869749546E0,7.543378353E0,8.529223753E0
3.693261303E1,-9.160537720E-1,3.876931906E0,7.488314152E0,8.482016526E0
3.693498183E1,-9.112654924E-1,3.881720066E0,7.469161034E0,8.466789357E0
3.693735146E1,-8.873246908E-1,3.893690586E0,7.430855751E0,8.435981785E0
3.693972105E1,-8.753541708E-1,3.896084785E0,7.399732113E0,8.408433678E0
3.694208985E1,-8.729600906E-1,3.910449266E0,7.320727348E0,8.345461143E0
3.694445870E1,-8.442307711E-1,3.920025826E0,7.306362629E0,8.334402374E0
3.694682834E1,-8.538073301E-1,3.912843227E0,7.299180031E0,8.325704667E0
3.694919792E1,-8.442307711E-1,3.908055305E0,7.282421589E0,8.307784666E0
3.695156672E1,-8.226839304E-1,3.917631388E0,7.265662670E0,8.295450475E0
3.695393553E1,-8.131074905E-1,3.929601908E0,7.270451069E0,8.304358716E0
3.695630516E1,-7.939547300E-1,3.965513468E0,7.280027866E0,8.327932932E0
3.695867480E1,-8.107134104E-1,3.967907667E0,7.265662670E0,8.318136902E0
3.696104360E1,-7.939547300E-1,3.989454508E0,7.308756828E0,8.364450834E0
3.696341240E1,-8.083193302E-1,3.999031067E0,7.284815788E0,8.349501224E0
3.696578204E1,-8.226839304E-1,4.030154228E0,7.284815788E0,8.365852797E0
3.696815167E1,-8.322602510E-1,4.027760029E0,7.272845268E0,8.355225088E0
3.697052048E1,-8.538073301E-1,4.068459988E0,7.311150551E0,8.410367174E0
3.697288928E1,-8.729600906E-1,4.082824707E0,7.308756828E0,8.417211135E0
3.697525891E1,-8.849304914E-1,4.078036308E0,7.303968906E0,8.411982162E0
3.697762855E1,-9.016891718E-1,4.123524189E0,7.282421589E0,8.417253667E0
3.697999735E1,-9.352065325E-1,4.137888908E0,7.327909470E0,8.467289594E0
3.698236615E1,-9.184478521E-1,4.125918388E0,7.354244709E0,8.482432684E0
3.698473579E1,-9.160537720E-1,4.142676830E0,7.459584713E0,8.581743991E0
3.698710542E1,-9.399948120E-1,4.171405792E0,7.557742596E0,8.683529793E0
3.698947422E1,-9.735121727E-1,4.236046314E0,7.610413074E0,8.764142941E0
3.699184303E1,-9.854826927E-1,4.224075794E0,7.634354115E0,8.780509962E0
3.699421266E1,-9.902708530E-1,4.248016834E0,7.624777794E0,8.784276851E0
3.699658224E1,-1.038152814E0,4.252805710E0,7.639142036E0,8.804578850E0
3.699895105E1,-1.062093735E0,4.295898914E0,7.619989872E0,8.811755570E0
3.700131990E1,-1.090823054E0,4.298293591E0,7.648718834E0,8.841273807E0
3.700368954E1,-1.100399375E0,4.293505192E0,7.643930912E0,8.835991478E0
3.700605912E1,-1.100399375E0,4.305475712E0,7.658295155E0,8.854235403E0
3.700842792E1,-1.131522655E0,4.324628353E0,7.653506756E0,8.863346974E0
3.701079673E1,-1.114763975E0,4.319839954E0,7.655900955E0,8.860955670E0
3.701316636E1,-1.126734495E0,4.327022552E0,7.646324635E0,8.857704850E0
3.701553600E1,-1.102793574E0,4.331810474E0,7.658295155E0,8.867368286E0
3.701790480E1,-1.098005295E0,4.327022552E0,7.622383595E0,8.833429202E0
3.702027360E1,-1.105187535E0,4.346175194E0,7.648718834E0,8.866429840E0
3.702264324E1,-1.129128575E0,4.348569393E0,7.658295155E0,8.878877845E0
3.702501287E1,-1.150675416E0,4.379692554E0,7.694206715E0,8.927854040E0
3.702738167E1,-1.143493176E0,4.434757233E0,7.727724075E0,8.982893061E0
3.702975048E1,-1.153069496E0,4.456304073E0,7.751664639E0,9.015349129E0
3.703212011E1,-1.131522655E0,4.485033035E0,7.818699360E0,9.084488127E0
3.703448969E1,-1.109975815E0,4.508974075E0,7.868976116E0,9.136940332E0
3.703685850E1,-1.076458454E0,4.556856155E0,7.916857243E0,9.197843738E0
3.703922735E1,-1.028576374E0,4.554461956E0,7.974316120E0,9.240714834E0
3.704159699E1,-9.783004522E-1,4.573614597E0,8.012620926E0,9.277775399E0
3.704396657E1,-8.777481318E-1,4.595161438E0,8.026986122E0,9.290772660E0
3.704633537E1,-7.843784094E-1,4.609526157E0,8.041350365E0,9.301951224E0
3.704870417E1,-7.125554085E-1,4.619102478E0,8.079656601E0,9.334060944E0
3.705107381E1,-6.934026480E-1,4.650226116E0,8.151478767E0,9.410208088E0
3.705344344E1,-6.646733284E-1,4.693319321E0,8.180208206E0,9.454355778E0
3.705581225E1,-6.263678074E-1,4.736413479E0,8.235272408E0,9.520801484E0
3.705818105E1,-6.431264877E-1,4.767536640E0,8.302307129E0,9.595380188E0
3.706055068E1,-6.359442472E-1,4.791477680E0,8.343007088E0,9.642014868E0
3.706292032E1,-6.335501671E-1,4.834571362E0,8.359766006E0,9.677817613E0
3.706528912E1,-5.880622864E-1,4.853724003E0,8.395676613E0,9.715546291E0
3.706765792E1,-6.072150469E-1,4.903999805E0,8.414829254E0,9.758446371E0
3.707002756E1,-6.239737272E-1,4.947093964E0,8.448347092E0,9.810079025E0
3.707239719E1,-6.407324076E-1,4.968640804E0,8.479470253E0,9.848824561E0
3.707476600E1,-6.862202883E-1,5.038070202E0,8.546505928E0,9.944637410E0
3.707713480E1,-6.646733284E-1,5.052434444E0,8.599175453E0,9.995734236E0
3.707950443E1,-6.646733284E-1,5.083557606E0,8.639874458E0,1.004648094E1
3.708187402E1,-6.718556881E-1,5.124257565E0,8.714091301E0,1.013137665E1
3.708424282E1,-6.838262081E-1,5.176927567E0,8.781126976E0,1.021647631E1
3.708661167E1,-7.221317291E-1,5.196080685E0,8.807461739E0,1.025144434E1
3.708898131E1,-7.460727692E-1,5.196080685E0,8.867314339E0,1.030461754E1
3.709135089E1,-7.580432892E-1,5.212839127E0,8.860131264E0,1.030777606E1
3.709371969E1,-7.652255297E-1,5.260721207E0,8.874496460E0,1.034492364E1
3.709608850E1,-8.011370897E-1,5.239173889E0,8.886467934E0,1.034698391E1
3.709845813E1,-8.298662901E-1,5.270297527E0,8.924772263E0,1.039789758E1
3.710082777E1,-8.825364113E-1,5.287055969E0,8.996595383E0,1.047237126E1
3.710319657E1,-9.040832520E-1,5.342120647E0,9.111513138E0,1.060072126E1
3.710556537E1,-9.423888922E-1,5.368455410E0,9.183335304E0,1.067904760E1
3.710793501E1,-9.519653320E-1,5.385213852E0,9.255158424E0,1.075010343E1
3.711030464E1,-9.423888922E-1,5.409154892E0,9.300646782E0,1.080042055E1
3.711267344E1,-9.328125715E-1,5.423519611E0,9.348528862E0,1.084802729E1
3.711504225E1,-8.777481318E-1,5.435490131E0,9.336557388E0,1.083910968E1
3.711741188E1,-8.250780106E-1,5.425913811E0,9.326981544E0,1.082191661E1
3.711978146E1,-8.155016899E-1,5.433095932E0,9.348528862E0,1.084336508E1
3.712215027E1,-7.939547300E-1,5.452249050E0,9.386834145E0,1.088439429E1
3.712451912E1,-8.059252501E-1,5.514495373E0,9.444293022E0,1.096603143E1
3.712688870E1,-7.700138092E-1,5.557589054E0,9.520903587E0,1.105112313E1
3.712925834E1,-7.628314495E-1,5.583924294E0,9.571179390E0,1.110718674E1
3.713162714E1,-7.341022491E-1,5.634200573E0,9.635819435E0,1.118624774E1
3.713399594E1,-7.173435688E-1,5.672505856E0,9.645397186E0,1.121274237E1
3.713636558E1,-7.125554085E-1,5.706023693E0,9.664549828E0,1.124588658E1
3.713873521E1,-6.862202883E-1,5.753905296E0,9.705248833E0,1.130354720E1
3.714110402E1,-6.287618876E-1,5.789816856E0,9.731583595E0,1.134112164E1
3.714347282E1,-5.473625660E-1,5.808969498E0,9.765101433E0,1.137545333E1
3.714584245E1,-4.875100553E-1,5.828122616E0,9.781859398E0,1.139690539E1
3.714821209E1,-4.061107337E-1,5.859245300E0,9.798618317E0,1.142403617E1
3.715058089E1,-3.294995725E-1,5.856851578E0,9.772283554E0,1.139775444E1
3.715294969E1,-2.600707114E-1,5.861639500E0,9.741160393E0,1.137174834E1
3.715531933E1,-1.930359304E-1,5.854457378E0,9.717219353E0,1.134620139E1
3.715768891E1,-1.427598894E-1,5.895156860E0,9.702855110E0,1.135423498E1
3.716005771E1,-9.966608882E-2,5.931068420E0,9.741160393E0,1.140516163E1
3.716242652E1,-4.220771790E-2,5.978950500E0,9.791437149E0,1.147265758E1
3.716479615E1,1.764473319E-2,6.043591499E0,9.791437149E0,1.150641347E1
3.716716579E1,7.270902395E-2,6.045985699E0,9.834530830E0,1.154457562E1
3.716953459E1,1.229850948E-1,6.077108383E0,9.851288795E0,1.157558908E1
3.717190339E1,1.852316558E-1,6.115414143E0,9.863259315E0,1.160674309E1
3.717427303E1,2.809956074E-1,6.117808342E0,9.913536072E0,1.165267072E1
3.717664266E1,3.935182691E-1,6.136960983E0,9.935082436E0,1.168430613E1
3.717901146E1,4.653412104E-1,6.113019943E0,1.000929928E1,1.173761591E1
3.718138027E1,5.634992719E-1,6.081896782E0,1.003802872E1,1.175027746E1
3.718374990E1,6.903865337E-1,6.067532063E0,1.009788132E1,1.180079599E1
3.718611948E1,7.933327556E-1,6.002891541E0,1.013858032E1,1.180910220E1
3.718848829E1,9.034613371E-1,5.964585781E0,1.018406868E1,1.183671326E1
3.719085714E1,9.848606586E-1,5.923886299E0,1.024392128E1,1.187435483E1
3.719322672E1,1.061471820E0,5.890368938E0,1.027983284E1,1.189529873E1
3.719559636E1,1.118930221E0,5.859245300E0,1.031574440E1,1.191626380E1
3.719796516E1,1.130900741E0,5.777846336E0,1.027743912E1,1.184433196E1
3.720033396E1,1.164418101E0,5.749116898E0,1.027743912E1,1.183359495E1
3.720270360E1,1.145265222E0,5.710811615E0,1.025589180E1,1.179441895E1
3.720507324E1,1.138082981E0,5.694053173E0,1.023434448E1,1.176687220E1
3.720744204E1,1.075836420E0,5.686870575E0,1.020561600E1,1.173254102E1
3.720981084E1,9.992252588E-1,5.660535336E0,1.012900448E1,1.164632316E1
3.721218048E1,8.699439764E-1,5.646171093E0,1.005478764E1,1.156437655E1
3.721455011E1,7.262979746E-1,5.638988495E0,9.970993996E0,1.147808439E1
3.721691891E1,5.347700715E-1,5.636594296E0,9.899170876E0,1.140397993E1
3.721928771E1,3.528185785E-1,5.641382694E0,9.798618317E0,1.131205554E1
3.722165735E1,1.445319802E-1,5.627017975E0,9.683701515E0,1.120081675E1
3.722402693E1,-5.417820811E-2,5.636594296E0,9.554420471E0,1.109328991E1
3.722639574E1,-2.361296713E-1,5.624623775E0,9.473021507E0,1.101954111E1
3.722876454E1,-4.587808549E-1,5.646171093E0,9.358104706E0,1.093909738E1
3.723113417E1,-6.359442472E-1,5.650959015E0,9.264734268E0,1.087074349E1
3.723350381E1,-8.035311699E-1,5.660535336E0,9.171364784E0,1.080746291E1
3.723587261E1,-9.806944132E-1,5.689264297E0,9.087572098E0,1.076631118E1
3.723824141E1,-1.133916736E0,5.701234818E0,8.967866898E0,1.068702402E1
3.724061105E1,-1.275168657E0,5.751511097E0,8.884072304E0,1.065986284E1
3.724298068E1,-1.414026260E0,5.830516338E0,8.812250137E0,1.066068213E1
3.724534949E1,-1.593583822E0,5.873610020E0,8.678180695E0,1.059951057E1
3.724771829E1,-1.758776426E0,5.909521580E0,8.644663811E0,1.061818969E1
3.725008792E1,-1.883269787E0,5.916704178E0,8.632692337E0,1.063378909E1
3.725245751E1,-2.022127628E0,5.909521580E0,8.623116493E0,1.064751537E1
3.725482631E1,-2.115497351E0,5.907127380E0,8.584810257E0,1.063336495E1
3.725719511E1,-2.228019714E0,5.892763138E0,8.551293373E0,1.062136279E1
3.725956475E1,-2.311813354E0,5.909521580E0,8.527352333E0,1.062933037E1
3.726193438E1,-2.378848076E0,5.921492100E0,8.565657616E0,1.068145483E1
3.726430318E1,-2.433912277E0,5.885580540E0,8.620722771E0,1.071824838E1
3.726667198E1,-2.517705679E0,5.859245300E0,8.754791260E0,1.083124958E1
3.726904162E1,-2.534464598E0,5.823334217E0,8.872102737E0,1.091095501E1
3.727141126E1,-2.584740639E0,5.751511097E0,9.032507896E0,1.101575975E1
3.727378006E1,-2.632622480E0,5.708417416E0,9.154606819E0,1.110511398E1
3.727614886E1,-2.668534040E0,5.665323734E0,9.312616348E0,1.122237899E1
3.727851850E1,-2.690081120E0,5.636594296E0,9.446686745E0,1.132464667E1
3.728088808E1,-2.709233761E0,5.619835854E0,9.626243591E0,1.147114067E1
3.728325688E1,-2.702051640E0,5.617441654E0,9.844106674E0,1.165174536E1
3.728562574E1,-2.687686682E0,5.583924294E0,1.001408768E1,1.177649448E1
3.728799537E1,-2.582346439E0,5.567165375E0,1.019364452E1,1.189841301E1
3.729036495E1,-2.445882797E0,5.521677494E0,1.038756657E1,1.201552347E1
3.729273376E1,-2.311813354E0,5.485765934E0,1.060303593E1,1.215987170E1
3.729510256E1,-2.177743673E0,5.440278530E0,1.080174637E1,1.228889428E1
3.729747219E1,-2.046068192E0,5.401972771E0,1.095018101E1,1.238039454E1
3.729984183E1,-1.928757429E0,5.313391209E0,1.106988525E1,1.242958531E1
3.730221063E1,-1.842570066E0,5.303814411E0,1.112494946E1,1.246154132E1
3.730457943E1,-1.770746946E0,5.205656528E0,1.117043781E1,1.245042512E1
3.730694907E1,-1.641465664E0,5.059616566E0,1.133563042E1,1.252160718E1
3.730931865E1,-1.514578581E0,4.911182404E0,1.157503986E1,1.266472300E1
3.731168745E1,-1.368538380E0,4.710078239E0,1.191739655E1,1.288728345E1
3.731405631E1,-1.272774577E0,4.585585117E0,1.230284595E1,1.319119269E1
3.731642589E1,-1.179404616E0,4.420392513E0,1.256859112E1,1.337536347E1
3.731879553E1,-1.167434216E0,4.264776230E0,1.279363632E1,1.353618666E1
3.732116433E1,-1.090823054E0,4.109159470E0,1.297558784E1,1.365433874E1
3.732353313E1,-1.054911494E0,3.948754787E0,1.310008049E1,1.372288641E1
3.732590277E1,-9.854826927E-1,3.764409304E0,1.319345093E1,1.375532991E1
3.732827240E1,-9.735121727E-1,3.632733822E0,1.323415089E1,1.375816960E1
3.733064120E1,-9.399948120E-1,3.484299660E0,1.318626881E1,1.367119671E1
3.733301001E1,-9.376006126E-1,3.374171257E0,1.312162781E1,1.358091466E1
3.733537964E1,-9.783004522E-1,3.290377855E0,1.298516464E1,1.343123818E1
3.733774922E1,-1.033364654E0,3.185037136E0,1.281757736E1,1.324773918E1
3.734011803E1,-1.100399375E0,3.072514772E0,1.262605000E1,1.304102620E1
3.734248683E1,-1.177010536E0,2.993509531E0,1.238424587E1,1.279515529E1
3.734485646E1,-1.272774577E0,2.909715891E0,1.212328911E1,1.253237968E1
3.734722610E1,-1.392479420E0,2.837893009E0,1.183839035E1,1.225316783E1
3.734959490E1,-1.524154902E0,2.804375648E0,1.157743454E1,1.200935308E1
3.735196370E1,-1.612736583E0,2.751705408E0,1.127338409E1,1.171588626E1
3.735433334E1,-1.811446667E0,2.761281729E0,1.101242638E1,1.149693657E1
3.735670298E1,-1.981427670E0,2.754099607E0,1.081371689E1,1.133347225E1
3.735907178E1,-2.151408672E0,2.818740368E0,1.072513485E1,1.129612208E1
3.736144058E1,-2.263931274E0,2.816346169E0,1.059585381E1,1.119505732E1
3.736381021E1,-2.333360195E0,2.859440088E0,1.044263172E1,1.107562751E1
3.736617980E1,-2.429124355E0,2.912110090E0,1.021519184E1,1.089638356E1
3.736854860E1,-2.493764877E0,3.022238731E0,1.000211811E1,1.074221378E1
3.737091740E1,-2.577558279E0,3.115608454E0,9.767496109E0,1.057141443E1
3.737328704E1,-2.584740639E0,3.213766575E0,9.468234062E0,1.032746997E1
3.737565667E1,-2.692475080E0,3.319107056E0,9.147423744E0,1.009659620E1
3.737802548E1,-2.721204281E0,3.434023619E0,8.872102737E0,9.895032993E0
3.738039428E1,-2.757115841E0,3.575275421E0,8.613539696E0,9.725088595E0
3.738276391E1,-2.795421362E0,3.668645144E0,8.350188255E0,9.539338639E0
3.738513355E1,-2.797815323E0,3.754832745E0,8.122749329E0,9.375798429E0
3.738750235E1,-2.807391882E0,3.881720066E0,7.924040318E0,9.259568824E0
3.738987115E1,-2.790632963E0,3.967907667E0,7.768423557E0,9.158620429E0
3.739224079E1,-2.757115841E0,4.056489468E0,7.617595196E0,9.060052490E0
3.739461037E1,-2.711627722E0,4.140282631E0,7.471555233E0,8.962086965E0
3.739697917E1,-2.642199039E0,4.195346832E0,7.347062111E0,8.863490987E0
3.739934798E1,-2.558405638E0,4.238440990E0,7.215386868E0,8.750521646E0
3.740171761E1,-2.455459356E0,4.288716793E0,7.117228508E0,8.664716615E0
3.740408724E1,-2.342936516E0,4.324628353E0,6.978371143E0,8.537530423E0
3.740645605E1,-2.239990234E0,4.348569393E0,6.889789104E0,8.449663066E0
